ra,dec,d,phase
113.6396511,-6.063068666,1314.3452,239
113.6587021,-6.056697174,1313.2568,239
113.6777936,-6.05018991,1312.1677,239
113.6968846,-6.043681732,1311.0779,239
113.7159277,-6.037085234,1309.9874,239
113.7350587,-6.030440385,1308.8963,239
113.7542776,-6.023747174,1307.8044,239
113.7734486,-6.016965656,1306.7119,239
113.792619,-6.010183232,1305.6187,239
113.8118773,-6.003352439,1304.5248,239
113.8310876,-5.996433361,1303.4303,239
113.8502974,-5.989513381,1302.335,239
113.8695951,-5.982545025,1301.2391,239
113.8889332,-5.975440929,1300.1425,239
113.9081823,-5.968383409,1299.0452,239
113.9275193,-5.961277507,1297.9473,239
113.9468967,-5.954035875,1296.8486,239
113.9662736,-5.946793344,1295.7493,239
113.9856024,-5.939462587,1294.6493,239
114.0050665,-5.932170764,1293.5485,239
114.0244352,-5.924703406,1292.4471,239
114.0439391,-5.917274968,1291.345,239
114.063395,-5.909758326,1290.2423,239
114.0828503,-5.902240794,1289.1389,239
114.102346,-5.894587566,1288.0347,239
114.1218411,-5.886933454,1286.93,239
114.1413767,-5.879143656,1285.8245,239
114.1609589,-5.871440252,1284.7183,239
114.1804932,-5.863648691,1283.6114,239
114.2000678,-5.855721456,1282.5039,239
114.2196418,-5.847793349,1281.3956,239
114.2393036,-5.839816828,1280.2868,239
114.2589174,-5.831752186,1279.1771,239
114.2785304,-5.823686677,1278.0668,239
114.2982313,-5.81557275,1276.9559,239
114.3178841,-5.807370726,1275.8442,239
114.3375362,-5.799167842,1274.7317,239
114.3572761,-5.790916536,1273.6188,239
114.3770564,-5.782529592,1272.505,239
114.3967476,-5.774189358,1271.3905,239
114.4164791,-5.765713504,1270.2754,239
114.4362983,-5.757189227,1269.1596,239
114.4560285,-5.748711676,1268.043,239
114.475799,-5.740098522,1266.9258,239
114.4956572,-5.731436942,1265.808,239
114.5155147,-5.722774516,1264.6894,239
114.5353242,-5.714024088,1263.57,239
114.555133,-5.705272828,1262.45,239
114.574982,-5.696385993,1261.3293,239
114.5949188,-5.687450729,1260.2079,239
114.6147191,-5.678475109,1259.0858,239
114.6346544,-5.669538195,1257.963,239
114.6545827,-5.660378598,1256.8395,239
114.6744693,-5.651352922,1255.7154,239
114.6943962,-5.642191703,1254.5905,239
114.7143633,-5.632894953,1253.4648,239
114.7342887,-5.623732121,1252.3386,239
114.7542545,-5.614433765,1251.2115,239
114.7742605,-5.604999895,1250.0839,239
114.7942657,-5.595565233,1248.9555,239
114.8142703,-5.586129778,1247.8263,239
114.8342268,-5.57660647,1246.6965,239
114.8542709,-5.56703474,1245.566,239
114.8742668,-5.557375177,1244.4347,239
114.8942621,-5.547714846,1243.3028,239
114.914345,-5.538006091,1242.1702,239
114.9343798,-5.528209533,1241.0368,239
114.9544139,-5.518412215,1239.9027,239
114.9744882,-5.508479458,1238.7679,239
114.9945618,-5.49854595,1237.6324,239
115.0146347,-5.488611693,1236.4962,239
115.0346594,-5.47858969,1235.3593,239
115.0547718,-5.468519276,1234.2215,239
115.0748361,-5.458361138,1233.0831,239
115.0949879,-5.448154592,1231.944,239
115.115139,-5.437947316,1230.8042,239
115.135242,-5.427652346,1229.6636,239
115.1552969,-5.417269705,1228.5224,239
115.1753985,-5.406973314,1227.3804,239
115.1954929,-5.396454625,1226.2376,239
115.2156339,-5.386022182,1225.0942,239
115.2358151,-5.375454402,1223.95,239
115.25586,-5.364846712,1222.8051,239
115.2760398,-5.354277555,1221.6595,239
115.2962123,-5.343486173,1220.5131,239
115.3163433,-5.332828742,1219.366,239
115.336467,-5.321949122,1218.2181,239
115.3566374,-5.31115574,1217.0696,239
115.3767598,-5.30027481,1215.9203,239
115.396834,-5.289306353,1214.7702,239
115.4169957,-5.27828953,1213.6194,239
115.4371568,-5.267272068,1212.4678,239
115.4572697,-5.256167113,1211.3156,239
115.4774702,-5.245013795,1210.1626,239
115.4975818,-5.233907592,1209.0088,239
115.5176861,-5.222579354,1207.8543,239
115.5378371,-5.211337348,1206.699,239
115.55794,-5.200007911,1205.543,239
115.5781304,-5.188630129,1204.3861,239
115.5982728,-5.17716494,1203.2286,239
115.6183671,-5.165612369,1202.0704,239
115.638508,-5.154146025,1200.9113,239
115.6585535,-5.142505528,1199.7515,239
115.6786457,-5.130951261,1198.5909,239
115.6987781,-5.119261891,1197.4296,239
115.7188623,-5.107485203,1196.2675,239
115.7389459,-5.095707979,1195.1046,239
115.7589815,-5.083843468,1193.941,239
115.7791519,-5.072017406,1192.7766,239
115.7991387,-5.060065111,1191.6114,239
115.819213,-5.048064532,1190.4455,239
115.8392867,-5.036063448,1189.2788,239
115.8593123,-5.023975144,1188.1112,239
115.8793372,-5.011886354,1186.943,239
115.8993141,-4.999710374,1185.7739,239
115.9193785,-4.98748613,1184.6041,239
115.9393949,-4.975174724,1183.4334,239
115.9593225,-4.962910662,1182.262,239
115.9792902,-4.950511672,1181.0899,239
115.9992573,-4.938112244,1179.9168,239
116.0192237,-4.92571238,1178.7431,239
116.039183,-4.913090963,1177.5684,239
116.0591008,-4.900603596,1176.3931,239
116.0789706,-4.888029172,1175.2169,239
116.0988806,-4.875319899,1174.0398,239
116.1187018,-4.862658056,1172.862,239
116.1386105,-4.84994801,1171.6834,239
116.1584712,-4.837150968,1170.504,239
116.178284,-4.824266952,1169.3238,239
116.1980962,-4.811382585,1168.1427,239
116.2179077,-4.798497868,1166.9609,239
116.2376714,-4.785526219,1165.7782,239
116.2573871,-4.772467662,1164.5947,239
116.2771021,-4.759408791,1163.4104,239
116.2968166,-4.746349606,1162.2252,239
116.3165713,-4.733155717,1161.0393,239
116.33619,-4.719922822,1159.8524,239
116.3558081,-4.706689649,1158.6648,239
116.3755138,-4.693408356,1157.4763,239
116.3950834,-4.680088105,1156.287,239
116.4146933,-4.66663323,1155.0968,239
116.4342145,-4.65322596,1153.9058,239
116.4537351,-4.639818451,1152.7139,239
116.473296,-4.626276356,1151.5212,239
116.492721,-4.612695401,1150.3277,239
116.5121454,-4.599114243,1149.1333,239
116.5316574,-4.585485026,1147.9381,239
116.5509861,-4.571730528,1146.7419,239
116.5703617,-4.558062326,1145.5449,239
116.5897302,-4.54417317,1144.3471,239
116.6090574,-4.530418175,1143.1483,239
116.6283368,-4.516576579,1141.9486,239
116.6475685,-4.502648405,1140.7482,239
116.6667524,-4.488633677,1139.5468,239
116.6859831,-4.474705259,1138.3446,239
116.7051187,-4.460603893,1137.1415,239
116.7242539,-4.446502436,1135.9375,239
116.7433006,-4.432448765,1134.7326,239
116.7623876,-4.418260744,1133.5268,239
116.7814268,-4.403986269,1132.3201,239
116.8003776,-4.389759619,1131.1125,239
116.8192807,-4.375446552,1129.904,239
116.8381834,-4.361133454,1128.6946,239
116.8570384,-4.346733972,1127.4843,239
116.8758929,-4.332334479,1126.2731,239
116.8946999,-4.317848635,1125.0609,239
116.9135064,-4.303362799,1123.8479,239
116.93213,-4.288752205,1122.634,239
116.9508005,-4.274227974,1121.4191,239
116.9694234,-4.259617462,1120.2033,239
116.9879986,-4.244920693,1118.9865,239
117.0065735,-4.230223989,1117.7687,239
117.0251009,-4.21544106,1116.5502,239
117.0434926,-4.200619823,1115.3306,239
117.0618841,-4.18579869,1114.11,239
117.0802752,-4.170977663,1112.8886,239
117.0986187,-4.15607048,1111.6661,239
117.1168268,-4.14112506,1110.4427,239
117.1349873,-4.126093534,1109.2184,239
117.1532828,-4.111100515,1107.9931,239
117.1713075,-4.096030965,1106.7668,239
117.18942,-4.080913698,1105.5395,239
117.2073971,-4.06575829,1104.3114,239
117.2253739,-4.050603081,1103.0821,239
117.2433033,-4.035361867,1101.852,239
117.2610972,-4.020082571,1100.6208,239
117.278891,-4.004803512,1099.3887,239
117.2966845,-3.989524693,1098.1556,239
117.3142955,-3.974121655,1096.9214,239
117.3319943,-3.95867099,1095.6863,239
117.3495169,-3.943316404,1094.4501,239
117.3670802,-3.927828035,1093.213,239
117.3845082,-3.91230171,1091.9748,239
117.4018889,-3.896689551,1090.7357,239
117.4191814,-3.881125624,1089.4955,239
117.4364738,-3.865562029,1088.2543,239
117.4536719,-3.849826515,1087.012,239
117.470829,-3.834225389,1085.7688,239
117.4878917,-3.818452391,1084.5245,239
117.5049543,-3.802679776,1083.2791,239
117.5218818,-3.786869352,1082.0327,239
117.5388091,-3.77105933,1080.7853,239
117.5555543,-3.755125443,1079.5368,239
117.5723465,-3.739278072,1078.2872,239
117.5889565,-3.72330688,1077.0366,239
117.6055665,-3.707336142,1075.7849,239
117.6221764,-3.69136586,1074.5322,239
117.6386043,-3.675271831,1073.2784,239
117.6549442,-3.659226191,1072.0235,239
117.671372,-3.643133139,1070.7676,239
117.6875299,-3.626964312,1069.5105,239
117.7036877,-3.610796006,1068.2524,239
117.7198457,-3.594628223,1066.9932,239
117.7358216,-3.578336834,1065.7329,239
117.7517097,-3.562093898,1064.4714,239
117.7675978,-3.545851516,1063.2089,239
117.783392,-3.529437699,1061.9453,239
117.7990983,-3.513072365,1060.6805,239
117.8147168,-3.496755514,1059.4147,239
117.8302414,-3.480267296,1058.1477,239
117.8456782,-3.46382759,1056.8796,239
117.8610682,-3.447302536,1055.6104,239
117.8763704,-3.430826008,1054.34,239
117.8915378,-3.414312052,1053.0685,239
117.9066585,-3.397712797,1051.7958,239
117.9216444,-3.381076153,1050.522,239
117.9365426,-3.364488072,1049.2471,239
117.951394,-3.347814739,1047.971,239
117.9661108,-3.33110406,1046.6937,239
117.9808279,-3.314394083,1045.4152,239
117.9954103,-3.297646786,1044.1356,239
118.0098581,-3.280862184,1042.8549,239
118.0242593,-3.263992412,1041.5729,239
118.038485,-3.247219146,1040.2898,239
118.052664,-3.230360733,1039.0055,239
118.0667964,-3.213417194,1037.72,239
118.0807064,-3.196484301,1036.4333,239
118.0946167,-3.179552187,1035.1454,239
118.1083926,-3.162582861,1033.8563,239
118.122122,-3.145528468,1032.566,239
118.1356759,-3.12857062,1031.2745,239
118.1491365,-3.111441876,1029.9817,239
118.1625095,-3.094361826,1028.6878,239
118.175883,-3.077282601,1027.3926,239
118.1889873,-3.060128266,1026.0962,239
118.2020921,-3.042974776,1024.7986,239
118.2149747,-3.025832031,1023.4997,239
118.2278109,-3.008604323,1022.1996,239
118.2405129,-2.991339526,1020.8982,239
118.2532154,-2.974075605,1019.5956,239
118.2656957,-2.956822463,1018.2917,239
118.2780418,-2.939532257,1016.9866,239
118.2903417,-2.922157152,1015.6802,239
118.3025074,-2.90474501,1014.3725,239
118.3145857,-2.887381622,1013.0636,239
118.326442,-2.870029049,1011.7533,239
118.3382522,-2.852591618,1010.4418,239
118.3499282,-2.835117181,1009.129,239
118.361517,-2.817691509,1007.815,239
118.3730129,-2.800095255,1006.4996,239
118.3843336,-2.782595607,1005.183,239
118.3955203,-2.765058981,1003.865,239
118.4065731,-2.747485386,1002.5457,239
118.4174918,-2.729874828,1001.2252,239
118.4283234,-2.71231305,999.9032,239
118.439021,-2.694714317,998.5801,239
118.449626,-2.676945099,997.2555,239
118.4600559,-2.659272483,995.9297,239
118.4703519,-2.641562932,994.6025,239
118.4804729,-2.623949968,993.274,239
118.4905012,-2.606166559,991.9441,239
118.5004425,-2.588431936,990.6129,239
118.5102033,-2.570574694,989.2803,239
118.5197891,-2.552814031,987.9465,239
118.5293291,-2.534968663,986.6112,239
118.5386475,-2.517134174,985.2746,239
118.5478321,-2.499262775,983.9366,239
118.5570177,-2.481392374,982.5973,239
118.5658471,-2.463494943,981.2566,239
118.5746308,-2.445512834,979.9145,239
118.5833276,-2.427579498,978.571,239
118.5918028,-2.409657024,977.2261,239
118.6001444,-2.391697643,975.8799,239
118.6083525,-2.373701357,974.5323,239
118.616427,-2.355668167,973.1833,239
118.6242801,-2.337645822,971.8328,239
118.6320877,-2.319538822,970.4811,239
118.6396738,-2.30144266,969.1279,239
118.6470386,-2.283357326,967.7732,239
118.6544044,-2.265272977,966.4172,239
118.6615023,-2.247113803,965.0598,239
118.6685134,-2.22900334,963.7009,239
118.6753446,-2.210770318,962.3407,239
118.682001,-2.192633715,960.979,239
118.6884775,-2.174374544,959.6159,239
118.6947793,-2.156211765,958.2513,239
118.7010358,-2.137964323,956.8853,239
118.7069831,-2.11977533,955.5179,239
118.7128386,-2.101416054,954.149,239
118.7185194,-2.083153117,952.7787,239
118.7240669,-2.064853197,951.4069,239
118.7293934,-2.046563971,950.0337,239
118.7345401,-2.028152138,948.659,239
118.7396002,-2.009788903,947.283,239
118.7444392,-1.991436321,945.9054,239
118.7490571,-1.973094372,944.5263,239
118.7535419,-1.954715375,943.1458,239
118.7578472,-1.936213728,941.7638,239
118.7619779,-1.917808263,940.3804,239
118.7659756,-1.899365716,938.9955,239
118.7697522,-1.880933717,937.6091,239
118.7733494,-1.862379021,936.2212,239
118.7767721,-1.843920424,934.8319,239
118.7800154,-1.825339102,933.4411,239
118.7830842,-1.806853836,932.0487,239
118.7858857,-1.788293428,930.655,239
118.7886006,-1.769781411,929.2597,239
118.7911362,-1.75114661,927.8629,239
118.7933631,-1.732569787,926.4647,239
118.795545,-1.713908124,925.0649,239
118.7974181,-1.695304382,923.6637,239
118.7991584,-1.676663354,922.2609,239
118.8006779,-1.658032599,920.8566,239
118.8020646,-1.639364518,919.4509,239
118.8031842,-1.620621085,918.0436,239
118.8042174,-1.60192586,916.6348,239
118.8048955,-1.58320278,915.2246,239
118.8054871,-1.564527854,913.8128,239
118.8058998,-1.545729914,912.3995,239
118.8060038,-1.526989587,910.9846,239
118.8059288,-1.50812619,909.5683,239
118.8056794,-1.489358374,908.1505,239
118.8052974,-1.470553013,906.7311,239
118.8045605,-1.451719533,905.3101,239
118.8036909,-1.432848445,903.8878,239
118.8026008,-1.413987226,902.4638,239
118.801378,-1.395088347,901.0384,239
118.7998467,-1.376246756,899.6114,239
118.7981366,-1.35728186,898.1829,239
118.796252,-1.338412263,896.7529,239
118.7941008,-1.319466768,895.3213,239
118.791729,-1.300530911,893.8883,239
118.7891786,-1.281471616,892.4537,239
118.7863657,-1.262554911,891.0175,239
118.7833742,-1.243514692,889.5799,239
118.7801623,-1.224483948,888.1407,239
118.7766837,-1.205377047,886.7,239
118.7730307,-1.186365114,885.2578,239
118.7691112,-1.167276929,883.814,239
118.7649712,-1.148198031,882.3688,239
118.7606988,-1.129080977,880.9219,239
118.7560719,-1.109934923,879.4736,239
118.7512245,-1.090798006,878.0237,239
118.7462447,-1.071622807,876.5723,239
118.7409104,-1.052418425,875.1194,239
118.7354438,-1.033175669,873.6649,239
118.7296687,-1.013989213,872.209,239
118.7236732,-0.994811637,870.7515,239
118.7174994,-0.975509942,869.2924,239
118.7110172,-0.956264362,867.8318,239
118.7044027,-0.936980178,866.3698,239
118.6974337,-0.917666365,864.9062,239
118.6902443,-0.898361154,863.441,239
118.6827887,-0.878978863,861.9744,239
118.6751127,-0.859605056,860.5062,239
118.6672164,-0.840239676,859.0366,239
118.6590538,-0.820797031,857.5654,239
118.6506709,-0.801362691,856.0926,239
118.6420677,-0.781936598,854.6184,239
118.6331101,-0.762480295,853.1427,239
118.6239744,-0.742899205,851.6655,239
118.6145762,-0.723459056,850.1867,239
118.6048659,-0.703855572,848.7065,239
118.5949813,-0.684345657,847.2248,239
118.5848304,-0.664757928,845.7415,239
118.5743253,-0.645139506,844.2568,239
118.5635998,-0.625528777,842.7705,239
118.5527423,-0.605878495,841.2828,239
118.5414423,-0.586244454,839.7935,239
118.5299644,-0.566485031,838.3028,239
118.5181781,-0.546780179,836.8106,239
118.5062596,-0.527035511,835.3169,239
118.4938988,-0.507306695,833.8218,239
118.48136,-0.487452209,832.3251,239
118.4685128,-0.467651952,830.827,239
118.4554454,-0.447858717,829.3273,239
118.4420661,-0.427900981,827.8262,239
118.4284242,-0.408082934,826.3237,239
118.4144704,-0.388100194,824.8197,239
118.4002965,-0.368124145,823.3143,239
118.3859022,-0.348154717,821.8074,239
118.3711538,-0.328153136,820.2991,239
118.3560512,-0.308119285,818.7892,239
118.3408165,-0.288044738,817.278,239
118.3251394,-0.267984759,815.7653,239
118.3092846,-0.247798141,814.2512,239
118.2931212,-0.227664627,812.7357,239
118.276692,-0.207451317,811.2187,239
118.2599085,-0.187205105,809.7003,239
118.2429048,-0.166964696,808.1805,239
118.2255469,-0.146691166,806.6593,239
118.207923,-0.126337427,805.1367,239
118.1899906,-0.106036163,803.6127,239
118.1717923,-0.085654485,802.0873,239
118.1533281,-0.065192293,800.5605,239
118.1345553,-0.044782262,799.0323,239
118.1153826,-0.024252555,797.5027,239
118.0959897,-0.003727858,795.9718,239
118.0763309,0.016877789,794.4395,239
118.0563635,0.037431724,792.9058,239
118.0359963,0.058105848,791.3708,239
118.0154087,0.078775376,789.8343,239
117.994467,0.099479454,788.2966,239
117.9732593,0.120265058,786.7575,239
117.9516975,0.141085468,785.2171,239
117.9298269,0.161854889,783.6753,239
117.9076449,0.182792136,782.1323,239
117.8851542,0.203678638,780.5879,239
117.8623976,0.224647263,779.0422,239
117.8392867,0.245651347,777.4953,239
117.81591,0.2667378,775.947,239
117.7920906,0.287813229,774.3974,239
117.7680053,0.308971298,772.8466,239
117.7436542,0.330212122,771.2945,239
117.7188603,0.351442375,769.7411,239
117.6938005,0.37275566,768.1864,239
117.6685203,0.394066051,766.6305,239
117.6427519,0.415452365,765.0734,239
117.6167176,0.436922107,763.515,239
117.590329,0.458428732,761.9554,239
117.5637198,0.479932962,760.3946,239
117.5367109,0.501560433,758.8325,239
117.5093476,0.523225225,757.2693,239
117.4816299,0.544927492,755.7048,239
117.4535579,0.566667392,754.1392,239
117.4252198,0.588491679,752.5725,239
117.396482,0.610440038,751.0045,239
117.3674351,0.632340339,749.4353,239
117.3379884,0.654365052,747.8649,239
117.3082325,0.676342002,746.2935,239
117.2781654,0.698490246,744.7209,239
117.2476552,0.720630678,743.1472,239
117.2168337,0.742942749,741.5724,239
117.1857029,0.765207653,739.9965,239
117.1541724,0.787598001,738.4194,239
117.1223758,0.810074221,736.8413,239
117.090136,0.832543497,735.2621,239
117.0574964,0.855138768,733.6818,239
117.0246359,0.877734097,732.1005,239
116.9912418,0.90049562,730.5181,239
116.9576268,0.923257506,728.9347,239
116.9236118,0.946146097,727.3502,239
116.8892422,0.969075253,725.7648,239
116.8545178,0.99204514,724.1783,239
116.8193934,1.015142294,722.5908,239
116.7838257,1.038234173,721.0023,239
116.7479466,1.061500082,719.4128,239
116.7117126,1.084807441,717.8224,239
116.6750786,1.108242841,716.231,239
116.6380897,1.131720055,714.6387,239
116.600746,1.155239248,713.0454,239
116.5630021,1.178887056,711.4513,239
116.5248582,1.202663687,709.8561,239
116.4863592,1.226482858,708.2602,239
116.4474166,1.250298484,706.6632,239
116.4081625,1.274289776,705.0654,239
116.3685082,1.298410679,703.4667,239
116.3284101,1.322528637,701.8673,239
116.2880004,1.346822829,700.267,239
116.2471018,1.371201048,698.6658,239
116.205848,1.395623127,697.0638,239
116.1641939,1.420175845,695.461,239
116.1221395,1.444859415,693.8574,239
116.0797298,1.46958741,692.2531,239
116.0368309,1.494400523,690.6479,239
115.9936203,1.519391241,689.042,239
115.9499206,1.544467528,687.4354,239
115.9058654,1.569589028,685.828,239
115.8614097,1.594842624,684.2199,239
115.8165535,1.620228528,682.6111,239
115.7712079,1.6457009,681.0016,239
115.7254617,1.671306033,679.3915,239
115.6793598,1.696957358,677.7806,239
115.6328123,1.722828634,676.1691,239
115.5859091,1.748746495,674.5571,239
115.5384713,1.774838771,672.9443,239
115.4906777,1.800978049,671.331,239
115.4423494,1.827292249,669.717,239
115.3937542,1.853699817,668.1025,239
115.3446241,1.880282787,666.4874,239
115.2951381,1.906913559,664.8716,239
115.2451173,1.933720235,663.2555,239
115.1947404,1.960575123,661.6387,239
115.1439175,1.987652304,660.0215,239
115.0926046,2.014819181,658.4038,239
115.0409794,2.042167724,656.7855,239
114.9887302,2.069647561,655.1669,239
114.9361247,2.09717664,653.5477,239
114.883073,2.124929209,651.9282,239
114.8296199,2.152818455,650.3082,239
114.7756315,2.180885862,648.6878,239
114.7212417,2.209090409,647.067,239
114.6663613,2.237386521,645.4458,239
114.6110795,2.265820194,643.8243,239
114.5552621,2.294433027,642.2024,239
114.499043,2.323183875,640.5802,239
114.4422883,2.352114392,638.9577,239
114.3851317,2.38118337,637.3349,239
114.3274394,2.410432521,635.7118,239
114.2693452,2.439820573,634.0884,239
114.2108041,2.469434971,632.4649,239
114.1517719,2.499143016,630.841,239
114.0922037,2.529032224,629.217,239
114.0321884,2.559148504,627.5927,239
113.9716818,2.589359136,625.9683,239
113.9106389,2.619751683,624.3437,239
113.8491935,2.650284645,622.7189,239
113.787256,2.681132966,621.094,239
113.7248269,2.712076545,619.469,239
113.6618611,2.743203007,617.8439,239
113.5983587,2.774512611,616.2188,239
113.5344534,2.805963692,614.5935,239
113.4699665,2.837685839,612.9683,239
113.4050765,2.869549881,611.343,239
113.3396047,2.901685498,609.7177,239
113.2736406,2.933917924,608.0924,239
113.2071836,2.966467927,606.4672,239
113.140234,2.999115156,604.8419,239
113.0727023,3.032034968,603.2168,239
113.0046777,3.065052434,601.5917,239
112.9361599,3.098388412,599.9668,239
112.8671043,3.131910079,598.3419,239
112.7975109,3.165617656,596.7172,239
112.7273346,3.199599041,595.0927,239
112.6567542,3.233724488,593.4683,239
112.5855909,3.268124177,591.8441,239
112.5138444,3.30279837,590.2202,239
112.4416041,3.337571806,588.5964,239
112.3687357,3.372707953,586.9729,239
112.2953732,3.407943729,585.3498,239
112.2215164,3.443500211,583.7269,239
112.1470758,3.479332292,582.1043,239
112.072096,3.515352354,580.4819,239
111.9965321,3.551648436,578.8601,239
111.9204288,3.58813287,577.2385,239
111.843741,3.624893724,575.6174,239
111.7664686,3.661931205,573.9967,239
111.6886563,3.699157574,572.3764,239
111.6102144,3.736748898,570.7566,239
111.5313215,3.774574689,569.1373,239
111.451754,3.812632611,567.5184,239
111.3716011,3.850968079,565.9,239
111.290952,3.889626463,564.2823,239
111.2096724,3.928429465,562.6651,239
111.1277622,3.967598544,561.0484,239
111.0452658,4.007045813,559.4324,239
110.962183,4.046771413,557.817,239
110.8785136,4.086775479,556.2022,239
110.7942127,4.127146285,554.5881,239
110.7093695,4.167707675,552.9748,239
110.6238943,4.208636069,551.3621,239
110.5378316,4.249843423,549.7502,239
110.4510471,4.291372938,548.139,239
110.3637641,4.333226745,546.5286,239
110.2758033,4.375314704,544.919,239
110.1872094,4.417770263,543.3103,239
110.097982,4.460593531,541.7024,239
110.0080761,4.503651226,540.0953,239
109.9176257,4.547121859,538.4891,239
109.8264962,4.590827029,536.884,239
109.7347322,4.634900179,535.2797,239
109.6422437,4.67929632,533.6764,239
109.5492095,4.724105591,532.0741,239
109.4554503,4.769237939,530.4729,239
109.3611,4.814650001,528.8727,239
109.2659791,4.860473599,527.2735,239
109.1702217,4.90666535,525.6755,239
109.0738723,4.953136757,524.0786,239
108.9768408,5.000064724,522.4828,239
108.8790373,5.047404252,520.8882,239
108.7806406,5.095023291,519.2948,239
108.6814711,5.143053806,517.7026,239
108.5816629,5.191452201,516.1116,239
108.4811257,5.240173386,514.522,239
108.3799042,5.28935082,512.9336,239
108.2779978,5.338984413,511.3466,239
108.1753612,5.388940468,509.7609,239
108.0720837,5.439263798,508.1766,239
107.9679853,5.490086539,506.5937,239
107.8631554,5.541231264,505.0122,239
107.7577279,5.592876365,503.4323,239
107.6514332,5.644886748,501.8538,239
107.5444502,5.697352134,500.2767,239
107.4368233,5.750183574,498.7013,239
107.3283723,5.80351327,497.1273,239
107.2191416,5.857252248,495.5551,239
107.1091754,5.911533929,493.9844,239
106.9984732,5.96613554,492.4155,239
106.8869445,6.021234261,490.8481,239
106.7747233,6.076785941,489.2826,239
106.6617193,6.13274523,487.7188,239
106.5479316,6.189334316,486.1567,239
106.4334047,6.24624139,484.5964,239
106.3180027,6.303732469,483.038,239
106.2018151,6.361629436,481.4815,239
106.0849308,6.419976758,479.9268,239
105.9671692,6.478906657,478.3741,239
105.8485746,6.538329749,476.8233,239
105.729191,6.598156578,475.2746,239
105.6090176,6.658609312,473.7278,239
105.4880084,6.719553457,472.1831,239
105.3661627,6.780988354,470.6405,239
105.2434796,6.842913313,469.1,239
105.1200028,6.905461568,467.5617,239
104.9955967,6.968453403,466.0255,239
104.8704401,7.031978089,464.4916,239
104.7443517,7.096167679,462.9599,239
104.6174661,7.160754482,461.4305,239
104.4896465,7.226004473,459.9034,239
104.3609369,7.291827785,458.3786,239
104.2313815,7.358134492,456.8563,239
104.1010238,7.425057668,455.3363,239
103.9696827,7.492506082,453.8188,239
103.8374015,7.560612738,452.3038,239
103.7043142,7.629332684,450.7913,239
103.5702396,7.698574485,449.2814,239
103.4353563,7.76842724,447.7741,239
103.2995275,7.838933554,446.2694,239
103.1626616,7.910046937,444.7673,239
103.0249827,7.981767443,443.268,239
102.8862638,8.054092261,441.7715,239
102.7466833,8.127110409,440.2777,239
102.6061052,8.200640913,438.7867,239
102.4646166,8.274950756,437.2986,239
102.3220813,8.349858782,435.8134,239
102.1786778,8.425453949,434.3311,239
102.0342241,8.501643909,432.8518,239
101.8887627,8.578561202,431.3754,239
101.7423374,8.656115018,429.9022,239
101.5949465,8.734303481,428.4321,239
101.4464959,8.813302601,426.965,239
101.2970756,8.892932416,425.5012,239
101.1466375,8.973279826,424.0405,239
100.9950892,9.054297162,422.5831,239
100.8426088,9.136073243,421.129,239
100.6890137,9.218514704,419.6783,239
100.5344357,9.301799267,418.2309,239
100.3787844,9.385655452,416.7869,239
100.2220088,9.470393097,415.3464,239
100.0642451,9.555742892,413.9094,239
99.90535188,9.641968874,412.476,239
