ra,dec,d,phase
100.0138487,-13.16477217,1229.9622,61
99.9935379,-13.17486593,1228.8204,61
99.97326999,-13.18504694,1227.6778,61
99.95291129,-13.19504854,1226.5345,61
99.93259544,-13.20513738,1225.3904,61
99.91214104,-13.21517953,1224.2456,61
99.89164043,-13.22513114,1223.1,61
99.8710903,-13.23521379,1221.9537,61
99.8505418,-13.24507321,1220.8066,61
99.82994377,-13.25506365,1219.6589,61
99.80925507,-13.26487467,1218.5103,61
99.78860917,-13.27477289,1217.361,61
99.76791712,-13.28458057,1216.211,61
99.74708655,-13.29434149,1215.0601,61
99.72625431,-13.30410072,1213.9085,61
99.7054204,-13.31385826,1212.7562,61
99.68454039,-13.32352526,1211.6032,61
99.66365871,-13.33319057,1210.4493,61
99.64268296,-13.34289793,1209.2947,61
99.62161672,-13.35242588,1208.1394,61
99.60059323,-13.36204098,1206.9832,61
99.5795237,-13.37156553,1205.8263,61
99.55845252,-13.38108838,1204.6686,61
99.53724287,-13.39056437,1203.5101,61
99.51607968,-13.39990612,1202.3509,61
99.49486675,-13.4093787,1201.1909,61
99.4735635,-13.41867187,1200.0301,61
99.45230296,-13.42805218,1198.8686,61
99.43090398,-13.43738559,1197.7063,61
99.40955155,-13.44658479,1196.5432,61
99.38810502,-13.45582593,1195.3793,61
99.36661257,-13.4649765,1194.2146,61
99.34516282,-13.47421418,1193.0491,61
99.32362289,-13.48327248,1191.8829,61
99.30208138,-13.49232906,1190.7158,61
99.2805383,-13.50138391,1189.548,61
99.25894938,-13.51034822,1188.3793,61
99.23726633,-13.5193544,1187.2099,61
99.21553746,-13.52827002,1186.0397,61
99.19389962,-13.53714034,1184.8687,61
99.17212342,-13.54596369,1183.6968,61
99.15034568,-13.55478531,1182.5242,61
99.12852218,-13.56351639,1181.3508,61
99.10669717,-13.57224574,1180.1764,61
99.08477801,-13.5810169,1179.0014,61
99.06286158,-13.58956517,1177.8255,61
99.04098782,-13.59820053,1176.6488,61
99.01897575,-13.60678887,1175.4713,61
98.99701068,-13.61524317,1174.2928,61
98.97495148,-13.62373925,1173.1137,61
98.95298344,-13.6321901,1171.9337,61
98.93087714,-13.64059392,1170.7528,61
98.90872526,-13.64890722,1169.5712,61
98.8866646,-13.65717532,1168.3887,61
98.86450982,-13.66548517,1167.2054,61
98.84230949,-13.6737045,1166.0212,61
98.82006365,-13.68183333,1164.8363,61
98.7979091,-13.68991701,1163.6504,61
98.77566043,-13.6980424,1162.4636,61
98.75336629,-13.70607729,1161.2762,61
98.73102671,-13.7140217,1160.0877,61
98.70868574,-13.72196439,1158.8985,61
98.68643613,-13.72986197,1157.7084,61
98.6640484,-13.73771247,1156.5174,61
98.6416153,-13.74547251,1155.3256,61
98.61927361,-13.75318746,1154.1329,61
98.59683782,-13.76094408,1152.9393,61
98.57435671,-13.76861025,1151.7449,61
98.55192309,-13.77614261,1150.5496,61
98.52939538,-13.78371663,1149.3534,61
98.50695915,-13.79124561,1148.1564,61
98.48434096,-13.79863876,1146.9584,61
98.46185823,-13.80607563,1145.7596,61
98.43928639,-13.81333335,1144.5599,61
98.41675721,-13.82067814,1143.3593,61
98.39409005,-13.82797581,1142.1577,61
98.37147058,-13.83513979,1140.9553,61
98.34889885,-13.84217009,1139.7521,61
98.32627695,-13.84933074,1138.5479,61
98.30356612,-13.85631229,1137.3428,61
98.28094696,-13.86324892,1136.1368,61
98.25823375,-13.87022716,1134.9299,61
98.23556841,-13.8770718,1133.7221,61
98.2128581,-13.88382609,1132.5133,61
98.19014665,-13.89057875,1131.3036,61
98.16739027,-13.89724108,1130.093,61
98.14472568,-13.90385857,1128.8815,61
98.12192329,-13.91042897,1127.669,61
98.09921272,-13.91695454,1126.4556,61
98.07645731,-13.92338982,1125.2413,61
98.05370084,-13.92982351,1124.0261,61
98.03085582,-13.93607823,1122.8099,61
98.00814644,-13.94237688,1121.5927,61
97.98529936,-13.94862843,1120.3746,61
97.9625005,-13.95474657,1119.1556,61
97.9397936,-13.96082,1117.9355,61
97.91694906,-13.96684635,1116.7146,61
97.89415284,-13.97273935,1115.4926,61
97.8712627,-13.97867393,1114.2697,61
97.84855756,-13.98452073,1113.0458,61
97.82571486,-13.99032046,1111.8209,61
97.80292058,-13.99598691,1110.595,61
97.78008177,-14.00156319,1109.3682,61
97.75728572,-14.00722663,1108.1404,61
97.73440155,-14.01271126,1106.9116,61
97.71160954,-14.01815133,1105.6818,61
97.68877309,-14.02350129,1104.4511,61
97.66602885,-14.02880671,1103.2193,61
97.64324023,-14.03402204,1101.9865,61
97.62040724,-14.0391473,1100.7527,61
97.59757349,-14.04427111,1099.5179,61
97.57483202,-14.04935045,1098.2821,61
97.55200271,-14.05425112,1097.0452,61
97.52926575,-14.05910737,1095.8074,61
97.50643501,-14.06400522,1094.5685,61
97.48374619,-14.06872705,1093.3286,61
97.46092011,-14.07340189,1092.0876,61
97.43814295,-14.07794376,1090.8456,61
97.41545825,-14.08244129,1089.6026,61
97.39277292,-14.08693747,1088.3585,61
97.37000003,-14.09125512,1087.1134,61
97.34736312,-14.09561707,1085.8672,61
97.32463872,-14.09980052,1084.62,61
97.30191376,-14.10398266,1083.3716,61
97.27923794,-14.10803198,1082.1222,61
97.25665472,-14.11203708,1080.8718,61
97.23398417,-14.11586376,1079.6203,61
97.21135654,-14.11977775,1078.3677,61
97.18873477,-14.12347044,1077.114,61
97.16611255,-14.1271619,1075.8592,61
97.14358304,-14.13080922,1074.6034,61
97.12105952,-14.13423533,1073.3464,61
97.09853561,-14.13766024,1072.0884,61
97.0760113,-14.14108396,1070.8293,61
97.05349312,-14.14428654,1069.569,61
97.03106776,-14.14744509,1068.3076,61
97.00864206,-14.1506025,1067.0452,61
96.98622261,-14.15353884,1065.7816,61
96.96380287,-14.15647407,1064.5169,61
96.94147604,-14.15936535,1063.251,61
96.91906238,-14.16207848,1061.984,61
96.89674167,-14.1647477,1060.7159,61
96.87451394,-14.16737304,1059.4467,61
96.85219949,-14.16982029,1058.1763,61
96.82997806,-14.1722237,1056.9048,61
96.80771323,-14.17453757,1055.6321,61
96.78554146,-14.17680764,1054.3583,61
96.76341955,-14.17894541,1053.0832,61
96.74134755,-14.18095093,1051.8071,61
96.71923225,-14.182867,1050.5297,61
96.69721011,-14.18473934,1049.2512,61
96.67514473,-14.18652227,1047.9715,61
96.65322261,-14.18813027,1046.6907,61
96.63120722,-14.18978012,1045.4085,61
96.60933516,-14.19125511,1044.1253,61
96.58751322,-14.19259801,1042.8408,61
96.56564818,-14.1938516,1041.5552,61
96.54387644,-14.19506161,1040.2684,61
96.52206166,-14.19618234,1038.9804,61
96.50039037,-14.19712836,1037.6911,61
96.47867609,-14.19798514,1036.4006,61
96.4570552,-14.19879843,1035.1089,61
96.43539137,-14.19952252,1033.8159,61
96.41387117,-14.20007202,1032.5218,61
96.39235115,-14.20062079,1031.2265,61
96.37093176,-14.20090662,1029.9298,61
96.3495126,-14.20119175,1028.632,61
96.32818695,-14.20143353,1027.3328,61
96.30677548,-14.2014978,1026.0325,61
96.28555085,-14.20147609,1024.7309,61
96.26428349,-14.20136534,1023.428,61
96.24316001,-14.20108026,1022.1239,61
96.22199386,-14.20070618,1020.8185,61
96.20092134,-14.20028887,1019.5118,61
96.1798995,-14.19973997,1018.2039,61
96.15892834,-14.19905948,1016.8947,61
96.13800792,-14.19824746,1015.5842,61
96.11713826,-14.19730391,1014.2724,61
96.09636233,-14.19631725,1012.9593,61
96.07563721,-14.19519913,1011.6449,61
96.05496292,-14.19394956,1010.3292,61
96.03424618,-14.19261118,1009.0122,61
96.01371655,-14.19118717,1007.694,61
95.99319493,-14.18954343,1006.3744,61
95.97276715,-14.18785671,1005.0535,61
95.95239033,-14.18603868,1003.7313,61
95.93197117,-14.18413194,1002.4077,61
95.91169635,-14.18205136,1001.0828,61
95.89151543,-14.17992788,999.7566,61
95.87138557,-14.17767319,998.4291,61
95.85126393,-14.17519898,997.1002,61
95.83132958,-14.17263937,995.77,61
95.81135303,-14.1699912,994.4384,61
95.79147047,-14.16730023,993.1055,61
95.77168957,-14.16434731,991.7712,61
95.75200269,-14.16135164,990.4355,61
95.73223087,-14.15817916,989.0985,61
95.71264644,-14.15492145,987.7602,61
95.69311326,-14.15153274,986.4204,61
95.67372469,-14.14797054,985.0793,61
95.65429408,-14.14431994,983.7368,61
95.6350509,-14.14058419,982.3929,61
95.61581627,-14.13662926,981.0477,61
95.596633,-14.13254347,979.701,61
95.57754387,-14.12841512,978.353,61
95.55859945,-14.12411343,977.0035,61
95.53970643,-14.11968096,975.6527,61
95.52086484,-14.11511771,974.3005,61
95.50207467,-14.11042372,972.9468,61
95.4834293,-14.1055565,971.5918,61
95.46474206,-14.10060107,970.2354,61
95.44629297,-14.09542998,968.8775,61
95.42780205,-14.09017073,967.5182,61
95.40949867,-14.08482661,966.1575,61
95.39120412,-14.07926362,964.7953,61
95.37309712,-14.07361581,963.4318,61
95.35490566,-14.06779167,962.0668,61
95.33699509,-14.06184026,960.7003,61
95.31900009,-14.05571257,959.3325,61
95.30119267,-14.04950013,957.9631,61
95.28353016,-14.04311474,956.5924,61
95.26582592,-14.03664135,955.2202,61
95.24831728,-14.02986436,953.8465,61
95.23080959,-14.02308764,952.4714,61
95.21344684,-14.01613805,951.0949,61
95.19622903,-14.0090156,949.7168,61
95.17902022,-14.0016746,948.3373,61
95.16190569,-13.99429145,946.9564,61
95.14493611,-13.98673551,945.574,61
95.12811149,-13.9790068,944.1901,61
95.11133851,-13.97114781,942.8048,61
95.09457459,-13.96307036,941.4179,61
95.07799823,-13.95490838,940.0296,61
95.06156682,-13.94657371,938.6398,61
95.04518708,-13.93810882,937.2485,61
95.0288164,-13.92942555,935.8558,61
95.01263326,-13.92065782,934.4615,61
94.99655248,-13.91162929,933.0658,61
94.98065922,-13.90251632,931.6686,61
94.96477503,-13.89318505,930.2699,61
94.94898507,-13.8838118,928.8697,61
94.93329745,-13.87417784,927.4681,61
94.91775474,-13.86437133,926.0649,61
94.90235692,-13.85439228,924.6602,61
94.88701073,-13.84428317,923.254,61
94.87180942,-13.83400154,921.8463,61
94.85665972,-13.82358986,920.4371,61
94.84165487,-13.8130057,919.0265,61
94.8267523,-13.80216093,917.6143,61
94.81203709,-13.79123183,916.2006,61
94.79733092,-13.78008459,914.7854,61
94.78281206,-13.76885303,913.3686,61
94.76839543,-13.75736091,911.9504,61
94.75403034,-13.74573882,910.5307,61
94.73986065,-13.73381375,909.1093,61
94.72578498,-13.72184682,907.6866,61
94.7117608,-13.70974994,906.2623,61
94.69793195,-13.6973501,904.8364,61
94.68424773,-13.68477786,903.4091,61
94.67061493,-13.67207569,901.9802,61
94.65712671,-13.65920113,900.5499,61
94.64378305,-13.64615418,899.118,61
94.63054139,-13.63284677,897.6846,61
94.61739358,-13.61949752,896.2497,61
94.60444088,-13.60584535,894.8132,61
94.59153947,-13.59206326,893.3753,61
94.57873994,-13.57802073,891.9358,61
94.56622042,-13.56385141,890.4947,61
94.55370959,-13.54946412,889.0522,61
94.54134304,-13.53490444,887.6082,61
94.52907825,-13.52008432,886.1626,61
94.51690707,-13.50522235,884.7155,61
94.50493067,-13.49005745,883.2669,61
94.49309839,-13.47472015,881.8168,61
94.4814102,-13.45921045,880.3651,61
94.46982356,-13.44344028,878.912,61
94.45828784,-13.4275402,877.4572,61
94.44698914,-13.41142519,876.0011,61
94.43579186,-13.39504971,874.5433,61
94.42473842,-13.37850179,873.0841,61
94.41382878,-13.36178141,871.6233,61
94.40306289,-13.34488856,870.1611,61
94.39239821,-13.32773521,868.6972,61
94.38187718,-13.31040937,867.2319,61
94.37149973,-13.29291102,865.7651,61
94.36122332,-13.27515213,864.2968,61
94.3510904,-13.25722072,862.827,61
94.34115137,-13.2389862,861.3556,61
94.33126272,-13.22062166,859.8828,61
94.32161033,-13.202042,858.4085,61
94.31205867,-13.18320172,856.9326,61
94.30265016,-13.16418882,855.4553,61
94.29338475,-13.14500327,853.9764,61
94.28421988,-13.12555707,852.4961,61
94.27524837,-13.10580761,851.0143,61
94.26636935,-13.08601602,849.531,61
94.25764104,-13.06583313,848.0462,61
94.24909798,-13.04556548,846.56,61
94.24074795,-13.02499447,845.0722,61
94.23240513,-13.00420525,843.5829,61
94.22429768,-12.9832006,842.0922,61
94.21633267,-12.96202309,840.6,61
94.2084675,-12.9405847,839.1063,61
94.2007949,-12.91884279,837.6112,61
94.19326449,-12.89692793,836.1146,61
94.18587617,-12.87484008,834.6165,61
94.17858736,-12.85249124,833.1171,61
94.17149072,-12.82983873,831.6161,61
94.16453592,-12.80701314,830.1136,61
94.15781562,-12.78397177,828.6097,61
94.15115188,-12.76058129,827.1044,61
94.14467225,-12.73710558,825.5976,61
94.13824899,-12.7132807,824.0894,61
94.13205981,-12.68923988,822.5798,61
94.1260119,-12.66502573,821.0687,61
94.12015529,-12.64050757,819.5563,61
94.11439718,-12.61572805,818.0424,61
94.10887269,-12.59073237,816.527,61
94.10344647,-12.56547523,815.0103,61
94.09811843,-12.53995659,813.4922,61
94.09302365,-12.51422165,811.9727,61
94.08802683,-12.48822512,810.4517,61
94.08322042,-12.46192421,808.9294,61
94.07855432,-12.43544956,807.4057,61
94.07407839,-12.40867042,805.8806,61
94.06969992,-12.38162949,804.3542,61
94.06546142,-12.35441468,802.8264,61
94.0615052,-12.32685241,801.2971,61
94.05755356,-12.29907098,799.7666,61
94.05383403,-12.27107271,798.2347,61
94.05026119,-12.24268161,796.7014,61
94.04692015,-12.21407352,795.1668,61
94.04358323,-12.18524609,793.6309,61
94.0405703,-12.15615869,792.0936,61
94.03761099,-12.12672104,790.555,61
94.03479052,-12.09710899,789.0151,61
94.03225087,-12.06714879,787.4738,61
94.02971471,-12.03696897,785.9313,61
94.02745903,-12.00644083,784.3875,61
94.02534161,-11.97573801,782.8424,61
94.02336928,-11.94464166,781.2959,61
94.02153493,-11.9133705,779.7483,61
94.01988805,-11.88179359,778.1994,61
94.01842843,-11.84991084,776.6492,61
94.01706365,-11.81776512,775.0976,61
94.01588581,-11.78531342,773.545,61
94.01489472,-11.75255562,771.991,61
94.01399798,-11.71953464,770.4358,61
94.01328766,-11.6862074,768.8794,61
94.01276355,-11.65257382,767.3217,61
94.01246825,-11.61872174,765.7629,61
94.01222387,-11.5845182,764.2029,61
94.01216516,-11.55000806,762.6416,61
94.01229193,-11.5151912,761.0791,61
94.0125547,-11.48019853,759.5155,61
94.01305186,-11.44476795,757.9508,61
94.01364183,-11.40907344,756.3848,61
94.01441652,-11.37307183,754.8177,61
94.01537572,-11.33676301,753.2495,61
94.01642722,-11.30019001,751.6801,61
94.01771198,-11.26317854,750.1096,61
94.01913151,-11.22599063,748.538,61
94.02069188,-11.18840717,746.9652,61
94.02247864,-11.15060393,745.3913,61
94.02431388,-11.1124481,743.8164,61
94.02642412,-11.07394116,742.2404,61
94.02867428,-11.03503822,740.6633,61
94.03105815,-10.99595827,739.0852,61
94.03358153,-10.95648212,737.506,61
94.03637896,-10.91665434,735.9258,61
94.03926656,-10.87656131,734.3446,61
94.04229296,-10.83607171,732.7623,61
94.04554391,-10.79536134,731.179,61
94.04889019,-10.75416621,729.5947,61
94.05246057,-10.71275007,728.0094,61
94.0560771,-10.67098021,726.4231,61
94.05996599,-10.62885781,724.8359,61
94.0640353,-10.58642608,723.2477,61
94.06824173,-10.54359692,721.6585,61
94.07262809,-10.50045818,720.0684,61
94.07705946,-10.45696516,718.4775,61
94.08176192,-10.41311892,716.8855,61
94.08660049,-10.36887473,715.2927,61
94.09161803,-10.32432045,713.699,61
94.09681431,-10.27945593,712.1044,61
94.10214596,-10.23419309,710.5089,61
94.10761269,-10.18853179,708.9125,61
94.11325741,-10.14255986,707.3154,61
94.1190799,-10.09627717,705.7173,61
94.12503671,-10.04959561,704.1184,61
94.13121897,-10.00247151,702.5187,61
94.13748681,-9.955079774,700.9183,61
94.14397955,-9.907245184,699.317,61
94.15060549,-9.85901115,697.715,61
94.15740762,-9.810465505,696.1122,61
94.16434244,-9.761520138,694.5087,61
94.17140966,-9.712174905,692.9044,61
94.17865231,-9.662517643,691.2995,61
94.18611806,-9.612416557,689.6937,61
94.19362414,-9.561958839,688.0873,61
94.20135272,-9.511056976,686.4802,61
94.20925565,-9.459842484,684.8724,61
94.21738046,-9.408183494,683.2641,61
94.22554453,-9.356167326,681.655,61
94.23392988,-9.303706333,680.0453,61
94.24244506,-9.250844109,678.4349,61
94.25113323,-9.197668502,676.824,61
94.25999827,-9.143959549,675.2124,61
94.26903573,-9.089936885,673.6004,61
94.27815838,-9.035424362,671.9877,61
94.28745289,-8.980597834,670.3745,61
94.29692296,-8.92523725,668.7607,61
94.3065643,-8.869562329,667.1464,61
94.3162896,-8.813396904,665.5316,61
94.32627653,-8.756872901,663.9163,61
94.33625589,-8.699902011,662.3006,61
94.34658714,-8.642528231,660.6843,61
94.35691023,-8.584707255,659.0676,61
94.36745011,-8.526438974,657.4505,61
94.37820644,-8.467723181,655.833,61
94.38904444,-8.408515691,654.215,61
94.40005113,-8.348992405,652.5967,61
94.41113891,-8.288977109,650.978,61
94.42244183,-8.228513578,649.3589,61
94.43391581,-8.167513565,647.7395,61
94.44551356,-8.106109033,646.1198,61
94.4572348,-8.044299829,644.4998,61
94.46916983,-7.982041626,642.8794,61
94.48118396,-7.919290357,641.2588,61
94.49341121,-7.856089703,639.6379,61
94.50571688,-7.79239563,638.0167,61
94.51814448,-7.728296032,636.3954,61
94.53083084,-7.663614166,634.7738,61
94.54354801,-7.598570675,633.152,61
94.55652319,-7.532944486,631.53,61
94.56952859,-7.46695636,629.9079,61
94.58279124,-7.40038511,628.2855,61
94.5960396,-7.333363537,626.6632,61
94.6095884,-7.265846483,625.0406,61
94.62321262,-7.197834396,623.418,61
94.63695594,-7.129415199,621.7952,61
94.6509106,-7.060323701,620.1723,61
94.66498368,-6.990824704,618.5495,61
94.67913085,-6.920829967,616.9266,61
94.69344202,-6.850294839,615.3037,61
94.7079609,-6.779307206,613.6808,61
94.72250877,-6.707735186,612.058,61
94.73726369,-6.635710277,610.4351,61
94.75213703,-6.563056056,608.8124,61
94.76712661,-6.489993112,607.1897,61
94.78223388,-6.416300462,605.5671,61
94.79754685,-6.342154124,603.9446,61
94.81288671,-6.267422296,602.3222,61
94.82843162,-6.192236402,600.7,61
94.84409275,-6.116419986,599.078,61
94.85991397,-6.040060961,597.456,61
94.87580499,-5.963203841,595.8344,61
94.89190103,-5.885670856,594.213,61
94.90811053,-5.807727538,592.5918,61
94.92443442,-5.729152678,590.9709,61
94.94078246,-5.64999086,589.3502,61
94.95742275,-5.570328601,587.7298,61
94.97404211,-5.489990855,586.1098,61
94.99086326,-5.409197084,584.4901,61
95.00779701,-5.327770771,582.8708,61
95.02475324,-5.245756603,581.2518,61
95.04195557,-5.163152775,579.6332,61
95.05926941,-5.079915791,578.0151,61
95.07664928,-4.996178579,576.3974,61
95.09414002,-4.911807851,574.7801,61
95.11183089,-4.826758414,573.1634,61
95.12958688,-4.741208224,571.5471,61
95.14740809,-4.654935732,569.9313,61
95.16538342,-4.568117127,568.3161,61
95.18346791,-4.480664025,566.7015,61
95.20166125,-4.392576234,565.0874,61
95.21996309,-4.303853562,563.474,61
95.23841786,-4.214584035,561.8612,61
95.25693579,-4.124591045,560.249,61
95.27556128,-4.033962615,558.6375,61
95.29429404,-3.942698565,557.0266,61
95.31313376,-3.850798714,555.4165,61
95.3321247,-3.75812943,553.8072,61
95.35117743,-3.664957424,552.1985,61
95.37029141,-3.571060853,550.5907,61
95.38960051,-3.476482499,548.9837,61
95.40888087,-3.381224487,547.3775,61
95.42835577,-3.285284313,545.7721,61
95.44793561,-3.188707096,544.1676,61
95.46757518,-3.091404417,542.564,61
95.48727418,-2.993376108,540.9613,61
95.50707734,-2.89471027,539.3595,61
95.52702861,-2.795273072,537.7587,61
95.54699435,-2.695243432,536.1589,61
95.56710767,-2.594442087,534.5601,61
95.58727911,-2.492914296,532.9624,61
95.60759756,-2.390614425,531.3656,61
95.62788449,-2.287633277,529.77,61
95.6483631,-2.18396802,528.1755,61
95.66885371,-2.079487412,526.5821,61
95.68949035,-1.974234054,524.9899,61
95.71013988,-1.868387214,523.3988,61
95.73088981,-1.761679025,521.8089,61
95.75173983,-1.654109298,520.2203,61
95.77260225,-1.545945741,518.6329,61
95.79356438,-1.436920368,517.0468,61
95.81467131,-1.32712133,515.462,61
95.8358339,-1.216594147,513.8786,61
95.85700662,-1.105250381,512.2965,61
95.87818932,-0.993089922,510.7158,61
95.89951619,-0.880155277,509.1365,61
95.92098712,-0.766446307,507.5586,61
95.9423332,-0.651877702,505.9822,61
95.96391202,-0.536488778,504.4073,61
95.98541123,-0.420328392,502.8339,61
96.00709744,-0.303259074,501.262,61
96.02870386,-0.185418136,499.6917,61
96.05045379,-0.066802238,498.123,61
96.07225599,0.052765474,496.5558,61
96.0940671,0.173150862,494.9904,61
96.1159303,0.294488256,493.4267,61
96.13784799,0.416555082,491.8647,61
96.15981768,0.539574076,490.3044,61
96.18188503,0.663456937,488.7459,61
96.20396124,0.788157789,487.1892,61
96.22595483,0.913853463,485.6343,61
96.24809191,1.040324762,484.0812,61
96.2702352,1.167836962,482.5301,61
96.29247633,1.296213307,480.9809,61
96.3147266,1.425407813,479.4335,61
96.33698321,1.555643357,477.8882,61
96.35920327,1.686785511,476.3449,61
96.38152163,1.818791898,474.8036,61
96.40384659,1.9518394,473.2644,61
96.4261354,2.085793514,471.7273,61
96.44856585,2.220746416,470.1923,61
96.47087171,2.356559795,468.6595,61
96.4932736,2.493460401,467.1289,61
96.51572894,2.631313671,465.6004,61
96.53814917,2.770073426,464.0743,61
96.56053122,2.909962683,462.5505,61
96.58292479,3.050669849,461.0289,61
96.60536952,3.192552605,459.5098,61
96.62773414,3.335430078,457.993,61
96.650154,3.479259906,456.4786,61
96.67258331,3.624130488,454.9666,61
96.69502245,3.770041744,453.4572,61
96.71733672,3.917035835,451.9503,61
96.73975048,4.065116644,450.446,61
96.76208646,4.214191578,448.9442,61
96.78443402,4.364306754,447.4451,61
96.80674735,4.515550543,445.9487,61
96.82902694,4.667922814,444.4549,61
96.85123074,4.821288627,442.964,61
96.87349087,4.975828899,441.4757,61
96.89562997,5.131450882,439.9903,61
96.9178731,5.288158479,438.5077,61
96.93995001,5.446035926,437.0281,61
96.96199681,5.605040809,435.5513,61
96.98401423,5.765172917,434.0776,61
97.00600303,5.926432026,432.6068,61
97.02791742,6.088906438,431.139,61
