ra,dec,d,phase
101.2302698,-12.44477633,1306.0773,62
101.2134888,-12.45630853,1304.9836,62
101.1966611,-12.46775051,1303.8892,62
101.17974,-12.47923552,1302.7941,62
101.1628173,-12.49071925,1301.6983,62
101.145756,-12.50215703,1300.6018,62
101.1286932,-12.51359352,1299.5047,62
101.1116287,-12.52502872,1298.4068,62
101.0945175,-12.53637366,1297.3082,62
101.0773129,-12.54776157,1296.209,62
101.0599697,-12.55910347,1295.1091,62
101.0427618,-12.57048876,1294.0083,62
101.0252785,-12.5817833,1292.907,62
101.0079304,-12.59312123,1291.805,62
100.9904438,-12.6044131,1290.7022,62
100.9729555,-12.61570363,1289.5988,62
100.9553287,-12.62694809,1288.4946,62
100.9377003,-12.63819119,1287.3898,62
100.9200252,-12.64934398,1286.2843,62
100.9023015,-12.66062856,1285.1781,62
100.8845312,-12.67182282,1284.0712,62
100.8667143,-12.68292676,1282.9635,62
100.8488037,-12.69407351,1281.8551,62
100.8308915,-12.70521886,1280.7462,62
100.8129328,-12.71627388,1279.6364,62
100.7948803,-12.72737167,1278.526,62
100.7768263,-12.73846805,1277.4148,62
100.7586336,-12.74951823,1276.303,62
100.7405313,-12.76052285,1275.1903,62
100.7222433,-12.77161432,1274.0771,62
100.7040007,-12.7825713,1272.9631,62
100.6856644,-12.79357097,1271.8485,62
100.6672817,-12.80448027,1270.7331,62
100.6488052,-12.81543223,1269.617,62
100.630327,-12.82638274,1268.5002,62
100.6118023,-12.83724286,1267.3827,62
100.5932759,-12.84810153,1266.2645,62
100.5746557,-12.85900282,1265.1456,62
100.5559891,-12.86981371,1264.0258,62
100.5372286,-12.88066719,1262.9055,62
100.5184217,-12.89143025,1261.7844,62
100.4996131,-12.90219184,1260.6626,62
100.4807581,-12.91286301,1259.5401,62
100.461854,-12.92366565,1258.4169,62
100.4428587,-12.93428895,1257.2929,62
100.4239065,-12.94499966,1256.1683,62
100.4048156,-12.95566396,1255.0429,62
100.3856784,-12.96623783,1253.9168,62
100.3665842,-12.9768991,1252.79,62
100.3473514,-12.98751392,1251.6624,62
100.3280722,-12.99803829,1250.5342,62
100.3087913,-13.00856113,1249.4053,62
100.2895088,-13.01908244,1248.2755,62
100.2700876,-13.02955726,1247.1451,62
100.2506648,-13.04003053,1246.0139,62
100.2311956,-13.05041335,1244.882,62
100.2116325,-13.06083855,1243.7494,62
100.1920677,-13.07126219,1242.6161,62
100.1724566,-13.08159536,1241.482,62
100.1528438,-13.09192696,1240.3472,62
100.1330924,-13.10221201,1239.2117,62
100.1133394,-13.11249548,1238.0753,62
100.0935846,-13.12277736,1236.9383,62
100.0736914,-13.13301266,1235.8006,62
100.0538886,-13.14320247,1234.662,62
100.0339474,-13.15334569,1233.5227,62
100.0139122,-13.16353117,1232.3828,62
99.99396755,-13.17367118,1231.2421,62
99.97388439,-13.18376456,1230.1006,62
99.95375501,-13.19376744,1228.9584,62
99.9336685,-13.20385759,1227.8155,62
99.91349125,-13.21376836,1226.6718,62
99.89326452,-13.22381023,1225.5273,62
99.87299161,-13.23376158,1224.3822,62
99.85267252,-13.24362243,1223.2362,62
99.83239626,-13.25357053,1222.0895,62
99.811937,-13.26338304,1220.942,62
99.79152056,-13.27328279,1219.7938,62
99.77101352,-13.28300315,1218.6448,62
99.75054928,-13.29281073,1217.4951,62
99.73003894,-13.3025278,1216.3446,62
99.70939011,-13.31219812,1215.1934,62
99.68883205,-13.32182304,1214.0413,62
99.66817994,-13.33149005,1212.8885,62
99.64748177,-13.34106655,1211.735,62
99.62668954,-13.35068512,1210.5807,62
99.6059881,-13.36025829,1209.4256,62
99.5851038,-13.36969581,1208.2698,62
99.56426227,-13.37922052,1207.1131,62
99.54337473,-13.3886547,1205.9557,62
99.52248558,-13.3980872,1204.7974,62
99.50155046,-13.40742919,1203.6385,62
99.48047691,-13.41672435,1202.4787,62
99.45953859,-13.42606299,1201.3182,62
99.43841751,-13.43526594,1200.1569,62
99.41733916,-13.44455605,1198.9948,62
99.39621491,-13.45375563,1197.8319,62
99.37504476,-13.4628647,1196.6682,62
99.35378053,-13.47201572,1195.5038,62
99.33256295,-13.48103259,1194.3385,62
99.31129556,-13.49018022,1193.1724,62
99.2900306,-13.4991049,1192.0056,62
99.26867154,-13.5080715,1190.8379,62
99.24731093,-13.5170364,1189.6694,62
99.22590453,-13.52591079,1188.5001,62
99.2044966,-13.53478349,1187.3301,62
99.1830429,-13.54356568,1186.1592,62
99.16149509,-13.55238975,1184.9875,62
99.13999415,-13.56107974,1183.815,62
99.11839909,-13.5698116,1182.6417,62
99.09685094,-13.5784094,1181.4676,62
99.07520869,-13.58704905,1180.2926,62
99.05365756,-13.59564348,1179.1168,62
99.03192399,-13.60410214,1177.9402,62
99.01023311,-13.6126479,1176.7628,62
98.9884966,-13.62110317,1175.5845,62
98.96680714,-13.62942446,1174.4053,62
98.94502358,-13.63778755,1173.2254,62
98.92323858,-13.64614896,1172.0447,62
98.90140802,-13.65441988,1170.8631,62
98.87953193,-13.66260033,1169.6806,62
98.85765442,-13.6707791,1168.4974,62
98.8357755,-13.67895618,1167.3133,62
98.81385109,-13.6870428,1166.1283,62
98.79188123,-13.69503896,1164.9425,62
98.76990998,-13.70303344,1163.7558,62
98.74793736,-13.71102624,1162.5682,62
98.72591932,-13.71892859,1161.3799,62
98.70385589,-13.72674051,1160.1906,62
98.68179112,-13.73455075,1159.0004,62
98.65972501,-13.74235932,1157.8095,62
98.63761355,-13.75007746,1156.6176,62
98.61545678,-13.75770518,1155.4249,62
98.59339148,-13.76528787,1154.2313,62
98.5712321,-13.77291226,1153.0368,62
98.54902745,-13.78044625,1151.8414,62
98.52687035,-13.78784649,1150.6453,62
98.5046192,-13.79528842,1149.4481,62
98.48245958,-13.80268537,1148.2501,62
98.46011805,-13.80994653,1147.0512,62
98.43791201,-13.81725146,1145.8514,62
98.41561692,-13.8243773,1144.6507,62
98.39336453,-13.83159023,1143.449,62
98.37106703,-13.83871281,1142.2465,62
98.34872445,-13.84574504,1141.0431,62
98.32642967,-13.85264365,1139.8388,62
98.30408474,-13.85967265,1138.6336,62
98.28174379,-13.86647933,1137.4274,62
98.25930884,-13.87332767,1136.2204,62
98.23696562,-13.88013116,1135.0123,62
98.21457744,-13.88684434,1133.8034,62
98.19223723,-13.89342399,1132.5936,62
98.16980305,-13.9000453,1131.3828,62
98.14732397,-13.90657633,1130.1711,62
98.12493672,-13.91306257,1128.9584,62
98.10250464,-13.91945855,1127.7449,62
98.08007152,-13.92585297,1126.5303,62
98.05768652,-13.93211396,1125.3148,62
98.03520757,-13.93841659,1124.0984,62
98.01273308,-13.94449713,1122.881,62
97.99030133,-13.95066483,1121.6627,62
97.96782486,-13.95674232,1120.4434,62
97.94539668,-13.96268646,1119.2231,62
97.92287459,-13.96867224,1118.0018,62
97.90040082,-13.9745247,1116.7797,62
97.87788245,-13.980287,1115.5564,62
97.85545616,-13.98600468,1114.3323,62
97.83302897,-13.99172089,1113.1072,62
97.81055725,-13.99734696,1111.8809,62
97.788041,-14.00288292,1110.6538,62
97.76557328,-14.00828567,1109.4257,62
97.74314835,-14.01377562,1108.1965,62
97.72063536,-14.01908684,1106.9664,62
97.69812156,-14.02439662,1105.7353,62
97.67565639,-14.02957328,1104.5032,62
97.65328349,-14.03470546,1103.27,62
97.6307732,-14.03979066,1102.0359,62
97.60831165,-14.04474278,1100.8007,62
97.58584936,-14.04969352,1099.5646,62
97.56347941,-14.05459985,1098.3273,62
97.54102168,-14.05932758,1097.0891,62
97.51865634,-14.06401093,1095.8498,62
97.49619726,-14.06873595,1094.6094,62
97.47388015,-14.07328501,1093.3681,62
97.45142583,-14.07778714,1092.1256,62
97.42902049,-14.08215635,1090.8822,62
97.40670764,-14.08648128,1089.6377,62
97.38439421,-14.09080492,1088.3921,62
97.36199327,-14.09495009,1087.1455,62
97.33972834,-14.09913961,1085.8978,62
97.31737598,-14.10315069,1084.6491,62
97.29511621,-14.10711758,1083.3992,62
97.27281252,-14.11099465,1082.1483,62
97.25060147,-14.11482756,1080.8963,62
97.22830313,-14.11848211,1079.6432,62
97.20614088,-14.1221811,1078.389,62
97.18389141,-14.12570178,1077.1337,62
97.16164153,-14.12922127,1075.8773,62
97.13957754,-14.13265379,1074.6199,62
97.11733329,-14.13595094,1073.3613,62
97.095275,-14.13916117,1072.1017,62
97.07312319,-14.14241315,1070.8409,62
97.05107072,-14.14540117,1069.579,62
97.02901794,-14.1483881,1068.3159,62
97.00696486,-14.15137393,1067.0518,62
96.98501124,-14.15409591,1065.7865,62
96.96296419,-14.15685968,1064.5201,62
96.94110327,-14.1595367,1063.2526,62
96.91915557,-14.16203565,1061.9839,62
96.89720767,-14.16453358,1060.714,62
96.87535277,-14.16698766,1059.443,62
96.85350439,-14.16922091,1058.1709,62
96.83174908,-14.17141036,1056.8976,62
96.8099504,-14.17351035,1055.6232,62
96.78824482,-14.17556659,1054.3475,62
96.76649591,-14.17753339,1053.0707,62
96.74479694,-14.17936798,1051.7927,62
96.72314793,-14.18107038,1050.5136,62
96.70159211,-14.18272913,1049.2333,62
96.67999308,-14.18429851,1047.9517,62
96.65844411,-14.18573578,1046.669,62
96.63698839,-14.18712945,1045.385,62
96.61548953,-14.18843381,1044.0999,62
96.59413407,-14.18956339,1042.8136,62
96.57273553,-14.1906037,1041.5261,62
96.55133708,-14.19164323,1040.2373,62
96.53008211,-14.19250807,1038.9474,62
96.50878414,-14.19328369,1037.6562,62
96.48753647,-14.19392741,1036.3638,62
96.46638222,-14.19452769,1035.0702,62
96.44527832,-14.19499611,1033.7753,62
96.4242248,-14.19533271,1032.4792,62
96.40317148,-14.19566862,1031.1819,62
96.38221881,-14.19574163,1029.8832,62
96.36126639,-14.19581401,1028.5834,62
96.3404075,-14.19584307,1027.2823,62
96.31955609,-14.195652,1025.98,62
96.29879826,-14.19541767,1024.6763,62
96.2779977,-14.19509435,1023.3714,62
96.25734105,-14.19459673,1022.0653,62
96.23664172,-14.19401016,1020.7579,62
96.21612935,-14.19333776,1019.4491,62
96.19557437,-14.19257645,1018.1391,62
96.17516338,-14.19164097,1016.8279,62
96.15470983,-14.19061663,1015.5153,62
96.13430705,-14.1894608,1014.2014,62
96.11399801,-14.1882619,1012.8862,62
96.09383309,-14.18688895,1011.5697,62
96.07362569,-14.18542721,1010.2519,62
96.05346916,-14.18383409,1008.9328,62
96.03340644,-14.18219799,1007.6124,62
96.01344502,-14.18029958,1006.2907,62
95.99348413,-14.17840084,1004.9676,62
95.97357421,-14.17637082,1003.6433,62
95.95380858,-14.17416694,1002.3175,62
95.93400063,-14.17187443,1000.9905,62
95.91437993,-14.16949647,999.6621,62
95.89481026,-14.16698734,998.3324,62
95.87515547,-14.16430128,997.0013,62
95.85568797,-14.16152985,995.6688,62
95.83627158,-14.15862732,994.335,62
95.81704249,-14.15563947,992.9999,62
95.79772839,-14.1524748,991.6634,62
95.7785083,-14.14926741,990.3255,62
95.75938991,-14.14579814,988.9863,62
95.74036555,-14.1422862,987.6457,62
95.72139243,-14.13864329,986.3037,62
95.70247056,-14.13486945,984.9603,62
95.68359996,-14.13096469,983.6156,62
95.66491677,-14.1269748,982.2694,62
95.64624209,-14.12276574,980.9219,62
95.62761873,-14.11842583,979.573,62
95.6090895,-14.1140434,978.2227,62
95.59070494,-14.10948763,976.8708,62
95.57237175,-14.10480109,975.5177,62
95.55408995,-14.09998379,974.1632,62
95.53585954,-14.09503575,972.8072,62
95.51777387,-14.08991448,971.4498,62
95.49973963,-14.08466253,970.0911,62
95.48175683,-14.07927991,968.7309,62
95.46391881,-14.07372413,967.3693,62
95.44617497,-14.06812599,966.0062,62
95.42843989,-14.06230899,964.6417,62
95.41089233,-14.05640715,963.2758,62
95.39335356,-14.0502865,961.9084,62
95.37600231,-14.04408105,960.5396,62
95.35865988,-14.03765685,959.1694,62
95.34141167,-14.03119037,957.7977,62
95.3243083,-14.02455092,956.4245,62
95.30725647,-14.01778101,955.05,62
95.29030681,-14.01074993,953.674,62
95.27345139,-14.00367666,952.2964,62
95.25664752,-13.99647297,950.9175,62
95.23998851,-13.98909641,949.5371,62
95.22343171,-13.98145878,948.1552,62
95.20696914,-13.97377901,946.7719,62
95.19055814,-13.9659689,945.387,62
95.17429201,-13.95798599,944.0008,62
95.15817074,-13.9498303,942.613,62
95.14205842,-13.94145612,941.2237,62
95.12604031,-13.93303987,939.833,62
95.11026033,-13.92440841,938.4408,62
95.09443866,-13.91568918,937.0471,62
95.07881249,-13.9066666,935.652,62
95.0632805,-13.89760199,934.2553,62
95.04775748,-13.888319,932.8572,62
95.03242189,-13.87895152,931.4575,62
95.01718851,-13.86932324,930.0564,62
95.0020493,-13.85965296,928.6538,62
94.98710553,-13.84967944,927.2497,62
94.97212005,-13.83961825,925.8441,62
94.9573726,-13.829342,924.437,62
94.94267667,-13.81893564,923.0284,62
94.92803225,-13.80839918,921.6183,62
94.9136258,-13.79764769,920.2066,62
94.89927084,-13.78676612,918.7936,62
94.88501801,-13.77562386,917.3789,62
94.87085921,-13.76443968,915.9628,62
94.85689572,-13.75295237,914.5452,62
94.84302624,-13.74142315,913.126,62
94.82925881,-13.72963328,911.7053,62
94.81554278,-13.71771339,910.2832,62
94.80202197,-13.70549039,908.8594,62
94.78859509,-13.69322551,907.4343,62
94.77531273,-13.68078813,906.0076,62
94.76213233,-13.66809015,904.5792,62
94.74900323,-13.65526216,903.1495,62
94.73611175,-13.64221922,901.7182,62
94.72327153,-13.62904628,900.2855,62
94.7105757,-13.61570086,898.8512,62
94.69807482,-13.60205238,897.4154,62
94.68557454,-13.58840449,895.9781,62
94.67326914,-13.57445354,894.5392,62
94.66110799,-13.56033012,893.0989,62
94.64904852,-13.54594612,891.657,62
94.63708266,-13.53152021,890.2136,62
94.62531152,-13.51679124,888.7686,62
94.61359138,-13.50193228,887.3222,62
94.60206586,-13.48677024,885.8743,62
94.59063382,-13.47156627,884.4248,62
94.57930322,-13.45610173,882.9739,62
94.56820963,-13.44042216,881.5214,62
94.55716686,-13.42461257,880.0673,62
94.54631846,-13.40849987,878.6119,62
94.5355208,-13.39225714,877.1548,62
94.5248669,-13.37584187,875.6963,62
94.51440718,-13.35912344,874.2362,62
94.50399809,-13.34227498,872.7746,62
94.4938256,-13.32521139,871.3116,62
94.48370365,-13.30801773,869.847,62
94.47377564,-13.29052087,868.3809,62
94.46399106,-13.27285138,866.9132,62
94.45434983,-13.25500923,865.4442,62
94.44480938,-13.23690639,863.9736,62
94.43541217,-13.21863086,862.5015,62
94.42611561,-13.20009459,861.0279,62
94.41696218,-13.18138561,859.5528,62
94.40804474,-13.16246133,858.0762,62
94.39922773,-13.14327625,856.5981,62
94.39046074,-13.12396097,855.1186,62
94.38192952,-13.10443031,853.6375,62
94.37359142,-13.0845962,852.155,62
94.36526059,-13.06454381,850.671,62
94.35720783,-13.04436396,849.1855,62
94.34921252,-13.02383518,847.6985,62
94.34140225,-13.00322148,846.2101,62
94.33369184,-12.98234681,844.7201,62
94.32617404,-12.96116852,843.2287,62
94.31879848,-12.93981721,841.7359,62
94.31156509,-12.91829285,840.2415,62
94.30443122,-12.89650741,838.7457,62
94.29748958,-12.87441821,837.2485,62
94.29068985,-12.85215586,835.7498,62
94.28403195,-12.82972034,834.2497,62
94.27756596,-12.80698094,832.7481,62
94.27119904,-12.78398028,831.2451,62
94.26497367,-12.76080633,829.7406,62
94.25898249,-12.73741638,828.2346,62
94.25304749,-12.71367707,826.7273,62
94.24738905,-12.68980964,825.2185,62
94.24169389,-12.66563549,823.7083,62
94.23632515,-12.64120242,822.1967,62
94.23100471,-12.61663855,820.6837,62
94.22587519,-12.59177038,819.1693,62
94.22093645,-12.56659786,817.6534,62
94.21613836,-12.54125167,816.1362,62
94.21143819,-12.51564378,814.6175,62
94.20692843,-12.48973139,813.0975,62
94.202559,-12.46364518,811.5761,62
94.19837972,-12.43725435,810.0533,62
94.19429789,-12.41060163,808.5292,62
94.19035606,-12.38377494,807.0036,62
94.18669651,-12.35660066,805.4767,62
94.18304153,-12.32920713,803.9485,62
94.1796187,-12.30159667,802.4189,62
94.1763852,-12.27368121,800.8879,62
94.17324841,-12.24550353,799.3556,62
94.17034334,-12.21710872,797.822,62
94.16758448,-12.18832073,796.287,62
94.1649646,-12.15935831,794.7507,62
94.16244091,-12.13013343,793.2131,62
94.16014838,-12.10069114,791.6741,62
94.15800142,-12.0708554,790.1339,62
94.15599294,-12.04084498,788.5923,62
94.15417243,-12.01052895,787.0495,62
94.15253974,-11.97990721,785.5054,62
94.15100236,-11.94902262,783.96,62
94.14969522,-11.91792014,782.4133,62
94.14844036,-11.88646671,780.8653,62
94.14741542,-11.85479524,779.3161,62
94.14657747,-11.82281767,777.7657,62
94.14583409,-11.7905769,776.2141,62
94.14536959,-11.75798688,774.6611,62
94.14490712,-11.72517649,773.107,62
94.14472315,-11.69201666,771.5516,62
94.14463311,-11.65859332,769.995,62
94.144729,-11.62486337,768.4372,62
94.14501063,-11.5908267,766.8782,62
94.14552065,-11.5565712,765.3181,62
94.14608109,-11.52196388,763.7567,62
94.14682673,-11.48704958,762.1941,62
94.14775736,-11.45182819,760.6304,62
94.14882361,-11.41643069,759.0656,62
94.15003163,-11.38063795,757.4996,62
94.15151609,-11.3444947,755.9324,62
94.15309275,-11.30808709,754.3642,62
94.15476145,-11.27141505,752.7948,62
94.15670597,-11.23439217,751.2243,62
94.15869922,-11.1970167,749.6527,62
94.16101076,-11.15937811,748.08,62
94.16337063,-11.12138674,746.5062,62
94.16595647,-11.08317523,744.9312,62
94.16868215,-11.04456752,743.3553,62
94.17159041,-11.00565147,741.7783,62
94.17454619,-10.96638225,740.2003,62
94.17781897,-10.9268492,738.6213,62
94.18113887,-10.88696277,737.0411,62
94.18473228,-10.84672427,735.46,62
94.1884154,-10.80622016,733.8779,62
94.19223678,-10.76531906,732.2948,62
94.19628227,-10.72419681,730.7107,62
94.20051417,-10.68254598,729.1256,62
94.20487803,-10.6407171,727.5395,62
94.20937918,-10.59849074,725.9525,62
94.21406048,-10.55595476,724.3646,62
94.21892169,-10.51310903,722.7757,62
94.22391947,-10.46986543,721.1859,62
94.22909669,-10.42631184,719.5952,62
94.23440998,-10.38236014,718.0036,62
94.23990223,-10.33809817,716.4111,62
94.24553003,-10.29343783,714.8177,62
94.25142783,-10.24842349,713.2234,62
94.25741235,-10.20314197,711.6283,62
94.26353168,-10.15746169,710.0324,62
94.26987699,-10.11133896,708.4356,62
94.27630834,-10.06494871,706.838,62
94.28300838,-10.01820372,705.2395,62
94.28975076,-9.971102974,703.6403,62
94.29671801,-9.92355918,702.0403,62
94.30386174,-9.875703777,700.4396,62
94.31113841,-9.827448618,698.838,62
94.31854774,-9.778793565,697.2357,62
94.32622408,-9.72978283,695.6327,62
94.33394126,-9.680415565,694.0291,62
94.34188154,-9.630604293,692.4246,62
94.34999673,-9.580480549,690.8195,62
94.35824322,-9.529956175,689.2137,62
94.36662072,-9.479031026,687.6071,62
94.37512896,-9.427704957,686,62
94.38390221,-9.376022081,684.3923,62
94.39280563,-9.323937966,682.7839,62
94.40183892,-9.271452467,681.1748,62
94.41100182,-9.218565435,679.5652,62
94.42029403,-9.165276725,677.955,62
94.42984981,-9.111630374,676.3441,62
94.43949081,-9.05749398,674.7328,62
94.44939475,-9.002999587,673.1209,62
94.45929232,-8.948058718,671.5084,62
94.46945226,-8.892759522,669.8955,62
94.4796962,-8.836969645,668.282,62
94.49020188,-8.780821079,666.668,62
94.50079091,-8.724181493,665.0536,62
94.51155022,-8.667226841,663.4386,62
94.52248312,-8.609736859,661.8233,62
94.53358573,-8.55193148,660.2075,62
94.54477046,-8.493634434,658.5912,62
94.55608067,-8.434933629,656.9746,62
94.56760683,-8.375784838,655.3576,62
94.57930486,-8.316099787,653.7402,62
94.59108047,-8.256142631,652.1225,62
94.60311798,-8.195604743,650.5044,62
94.61518878,-8.134706372,648.886,62
94.6274301,-8.073271014,647.2673,62
94.63988536,-8.011386538,645.6483,62
94.65246365,-7.949096939,644.029,62
94.66516469,-7.886402065,642.4094,62
94.67803487,-7.823169437,640.7896,62
94.69102719,-7.759531191,639.1695,62
94.70418795,-7.695354805,637.5492,62
94.71756067,-7.630728167,635.9288,62
94.73092023,-7.565651583,634.3082,62
94.74458155,-7.500080078,632.6873,62
94.75831949,-7.43401397,631.0664,62
94.77217771,-7.367541215,629.4452,62
94.78620231,-7.300529166,627.824,62
94.80030257,-7.233022008,626.2027,62
94.81461251,-7.16506329,624.5813,62
94.82908776,-7.096564681,622.9598,62
94.84368175,-7.027658553,621.3382,62
94.8583963,-6.958124022,619.7166,62
94.87331917,-6.888137136,618.095,62
94.88831576,-6.817654067,616.4734,62
94.90338574,-6.74667466,614.8518,62
94.91875327,-6.675197809,613.2303,62
94.93414937,-6.603136095,611.6088,62
94.94966209,-6.53066566,609.9874,62
94.96538291,-6.45752084,608.3661,62
94.9812197,-6.383966927,606.7449,62
94.99708373,-6.309827456,605.1238,62
95.01324322,-6.235189274,603.5029,62
95.02942925,-6.159965154,601.882,62
95.04582007,-6.084286582,600.2614,62
95.0622368,-6.008021732,598.6411,62
95.07881336,-5.93121389,597.0208,62
95.09554943,-5.853862853,595.4009,62
95.11240027,-5.775880236,593.7812,62
95.12945431,-5.697442207,592.1618,62
95.14653261,-5.618417006,590.5427,62
95.16372465,-5.538759649,588.9238,62
95.18111898,-5.458646332,587.3053,62
95.19858191,-5.377812257,585.6872,62
95.21624649,-5.296521835,584.0695,62
95.23393373,-5.214643368,582.4521,62
95.25173302,-5.132131785,580.8351,62
95.26977825,-5.049030161,579.2185,62
95.28784516,-4.965339959,577.6024,62
95.3060677,-4.881104281,575.9868,62
95.32431136,-4.796279716,574.3717,62
95.34275504,-4.710776085,572.7571,62
95.36135344,-4.624726418,571.143,62
95.37992737,-4.537999113,569.5294,62
95.39874497,-4.450680362,567.9165,62
95.41758219,-4.36277188,566.3041,62
95.43661776,-4.274183308,564.6924,62
95.45567236,-4.185004676,563.0813,62
95.47496944,-4.095233817,561.4708,62
95.49424023,-4.004784323,559.861,62
95.5137081,-3.913653952,558.252,62
95.53319392,-3.821932893,556.6436,62
95.55278684,-3.729575805,555.036,62
95.57253107,-3.636448994,553.4291,62
95.5924267,-3.54277406,551.8231,62
95.61229436,-3.44841956,550.2178,62
95.63235736,-3.353383068,548.6134,62
95.65248114,-3.257621394,547.0099,62
95.67271041,-3.161222673,545.4072,62
95.69304493,-3.064186755,543.8054,62
95.71343946,-2.966425183,542.2045,62
95.73389373,-2.867937801,540.6046,62
95.75454175,-2.76876736,539.0056,62
95.77515981,-2.668916204,537.4075,62
95.79597118,-2.568381672,535.8106,62
95.81684134,-2.467120714,534.2147,62
95.83777007,-2.36513319,532.6199,62
95.85884627,-2.262373463,531.026,62
95.87998058,-2.158886865,529.4334,62
95.90112893,-2.054807144,527.8419,62
95.92246799,-1.949820888,526.2515,62
95.94377552,-1.844152918,524.6623,62
95.96527474,-1.73780035,523.0744,62
95.98678591,-1.630631916,521.4876,62
96.00830881,-1.522647494,519.9021,62
96.02993392,-1.4140237,518.3179,62
96.05165946,-1.304538049,516.735,62
96.07344161,-1.194324427,515.1534,62
96.09536925,-1.083337055,513.5732,62
96.11730787,-0.971533116,511.9944,62
96.13925733,-0.858912514,510.417,62
96.16135191,-0.745517815,508.841,62
96.18350259,-0.631394648,507.2665,62
96.20561834,-0.516366147,505.6934,62
96.22787897,-0.400563246,504.1219,62
96.25014998,-0.283943232,502.5519,62
96.27252022,-0.166460225,500.9835,62
96.29490072,-0.048159949,499.4167,62
96.31742596,0.070915075,497.8515,62
96.33991581,0.190895917,496.2878,62
96.36250474,0.311740078,494.726,62
96.38505821,0.433490183,493.1658,62
96.40766759,0.555969404,491.6074,62
96.43041923,0.679446468,490.0508,62
96.45309233,0.803695252,488.4959,62
96.47586466,0.92880762,486.9429,62
96.49864473,1.054960522,485.3917,62
96.52156994,1.181888657,483.8423,62
96.54441419,1.309811437,482.2949,62
96.56726918,1.438551947,480.7495,62
96.59022391,1.56815618,479.2059,62
96.61318679,1.698801088,477.6644,62
96.636115,1.830352186,476.1249,62
96.65914344,1.962767017,474.5875,62
96.68218047,2.096222532,473.0521,62
96.70518338,2.230584174,471.5189,62
96.72824124,2.365897978,469.9878,62
96.75135428,2.502163917,468.4589,62
96.77438794,2.639424347,466.9323,62
96.79747733,2.777636821,465.4078,62
96.82053393,2.916755158,463.8857,62
96.84364359,3.057048564,462.3658,62
96.86676723,3.198159184,460.8483,62
96.88985574,3.340398607,459.3332,62
96.91286671,3.483632076,457.8204,62
96.93593558,3.627817132,456.3101,62
96.95910552,3.773088382,454.8022,62
96.98211031,3.919307154,453.2969,62
97.00517087,4.066700431,451.7942,62
97.02815609,4.215087156,450.294,62
97.05115541,4.364513387,448.7964,62
97.0741694,4.514978976,447.3015,62
97.09715233,4.666572313,445.8092,62
97.12010478,4.819293236,444.3197,62
97.14298473,4.973006769,442.8329,62
97.16583543,5.127847514,441.3489,62
97.18865757,5.283815277,439.8677,62
97.21149827,5.440821285,438.3894,62
97.23426542,5.59904245,436.914,62
97.25691712,5.7583437,435.4415,62
97.27954323,5.91877106,433.9721,62
97.30223373,6.080370563,432.5056,62
97.32467553,6.243091662,431.0421,62
97.34718348,6.406984363,429.5818,62
