ra,dec,d,phase
117.6762713,-3.633095535,1069.462,238
117.6927811,-3.616735575,1068.2055,238
117.709291,-3.60037614,1066.9479,238
117.7256189,-3.583893093,1065.6891,238
117.7419469,-3.567410602,1064.4293,238
117.758275,-3.550928671,1063.1684,238
117.7743331,-3.534371094,1061.9064,238
117.7904793,-3.517766211,1060.6433,238
117.8064497,-3.501257711,1059.379,238
117.8224142,-3.484529948,1058.1137,238
117.8382029,-3.467898595,1056.8473,238
117.8539447,-3.451181898,1055.5797,238
117.8696867,-3.434465839,1054.3111,238
117.8852939,-3.417712358,1053.0412,238
117.9007664,-3.400921473,1051.7703,238
117.9161921,-3.384045313,1050.4982,238
117.93153,-3.367217727,1049.225,238
117.9467333,-3.350352782,1047.9507,238
117.9618898,-3.333402611,1046.6752,238
117.9769587,-3.316501039,1045.3984,238
117.9919808,-3.299514269,1044.1206,238
118.0068684,-3.282490204,1042.8416,238
118.0216213,-3.265428862,1041.5615,238
118.0362866,-3.248416155,1040.2802,238
118.0509053,-3.231318313,1038.9977,238
118.0653895,-3.214183236,1037.7141,238
118.0798271,-3.196963063,1036.4292,238
118.0941771,-3.17979156,1035.1432,238
118.1083047,-3.162630734,1033.8559,238
118.1224737,-3.145336981,1032.5675,238
118.1364673,-3.12813979,1031.2779,238
118.1503675,-3.11077172,1029.987,238
118.1641801,-3.093452361,1028.695,238
118.1779053,-3.076181709,1027.4017,238
118.1915372,-3.058740237,1026.1073,238
118.2049937,-3.041395356,1024.8116,238
118.2184038,-3.023965516,1023.5146,238
118.2316797,-3.006498597,1022.2165,238
118.2448212,-2.98899461,1020.9171,238
118.2579633,-2.971491519,1019.6165,238
118.2708833,-2.953999231,1018.3146,238
118.2837569,-2.936422054,1017.0115,238
118.2964964,-2.918807853,1015.7071,238
118.3091017,-2.901156641,1014.4015,238
118.3216197,-2.883554207,1013.0946,238
118.3340035,-2.865914774,1011.7864,238
118.3462533,-2.848238353,1010.4769,238
118.3583689,-2.830524955,1009.1662,238
118.3704853,-2.812812514,1007.8542,238
118.3823328,-2.79502519,1006.541,238
118.3941811,-2.777238839,1005.2264,238
118.4058074,-2.759463372,1003.9106,238
118.4173877,-2.741603144,1002.5934,238
118.4287462,-2.723753813,1001.275,238
118.4401053,-2.705905472,999.9552,238
118.4513305,-2.688020216,998.6342,238
118.4622872,-2.670060145,997.3118,238
118.4732447,-2.652101083,995.9881,238
118.4840683,-2.634105129,994.6631,238
118.4947169,-2.616205799,993.3368,238
118.5052729,-2.598136073,992.0091,238
118.5156538,-2.580162971,990.6801,238
118.5258544,-2.562067296,989.3497,238
118.5360557,-2.543972651,988.0181,238
118.5460355,-2.525888931,986.685,238
118.5558815,-2.507768348,985.3506,238
118.5655939,-2.489610906,984.0149,238
118.5752192,-2.47150228,982.6778,238
118.5845763,-2.453318904,981.3394,238
118.5938878,-2.435050902,979.9996,238
118.6030243,-2.416879485,978.6584,238
118.6121152,-2.398623448,977.3158,238
118.6209847,-2.380378327,975.9718,238
118.6297205,-2.362096357,974.6265,238
118.638235,-2.343825293,973.2798,238
118.6467038,-2.325469625,971.9317,238
118.6549513,-2.307124859,970.5823,238
118.6630653,-2.288743242,969.2314,238
118.6710459,-2.270324775,967.8791,238
118.6789397,-2.251955085,966.5254,238
118.6865655,-2.233510644,965.1703,238
118.6941046,-2.215114966,963.8138,238
118.7014637,-2.196596803,962.4559,238
118.7086481,-2.178175113,961.0966,238
118.7156527,-2.159630934,959.7358,238
118.7225706,-2.141135491,958.3736,238
118.7292672,-2.122650872,957.01,238
118.7359185,-2.104081659,955.645,238
118.7422141,-2.085485352,954.2786,238
118.7485111,-2.066890048,952.9106,238
118.7545868,-2.048305529,951.5413,238
118.7605294,-2.029684094,950.1705,238
118.7662045,-2.010987826,948.7982,238
118.7717929,-1.992340216,947.4246,238
118.7771602,-1.973703336,946.0494,238
118.7823944,-1.955029499,944.6728,238
118.7874956,-1.9363187,943.2948,238
118.7923293,-1.917533007,941.9152,238
118.7970764,-1.898795911,940.5342,238
118.8016026,-1.880069467,939.1518,238
118.8059957,-1.861306013,937.7678,238
118.8101215,-1.842467602,936.3824,238
118.8141608,-1.823677728,934.9955,238
118.8179328,-1.804812863,933.6072,238
118.8216182,-1.785996501,932.2174,238
118.8250364,-1.767105112,930.8261,238
118.8283681,-1.748262192,929.4332,238
118.8314325,-1.729344205,928.039,238
118.8343642,-1.71038909,926.6432,238
118.8370751,-1.691444429,925.2459,238
118.8395651,-1.672510193,923.8472,238
118.8419224,-1.653538771,922.4469,238
118.8440589,-1.634577727,921.0451,238
118.8460627,-1.615579459,919.6419,238
118.8477994,-1.596505963,918.2371,238
118.8493618,-1.577528319,916.8308,238
118.8507451,-1.558427832,915.423,238
118.8519541,-1.539423143,914.0137,238
118.8528961,-1.52034311,912.603,238
118.8537055,-1.501225719,911.1906,238
118.854248,-1.482032929,909.7768,238
118.8546161,-1.462935812,908.3615,238
118.8547636,-1.443848779,906.9446,238
118.8547323,-1.424638729,905.5261,238
118.8544805,-1.405438702,904.1063,238
118.8540081,-1.38624866,902.6848,238
118.8534031,-1.367021074,901.2619,238
118.8525777,-1.347803408,899.8374,238
118.8514855,-1.32851007,898.4114,238
118.850219,-1.309312128,896.9839,238
118.8486858,-1.290038433,895.5549,238
118.8470201,-1.270727036,894.1243,238
118.8450879,-1.251339814,892.6922,238
118.8428933,-1.232095282,891.2585,238
118.8405201,-1.212727383,889.8234,238
118.8380146,-1.193321653,888.3867,238
118.8351545,-1.173887355,886.9485,238
118.8322081,-1.15450071,885.5088,238
118.8289072,-1.135085391,884.0675,238
118.8254739,-1.115632085,882.6247,238
118.8217322,-1.096235559,881.1804,238
118.8178121,-1.076715396,879.7345,238
118.8136717,-1.057204519,878.2871,238
118.8093109,-1.037702878,876.8382,238
118.8046838,-1.01812485,875.3877,238
118.7998363,-0.998555955,873.9357,238
118.7947685,-0.978996144,872.4822,238
118.7894803,-0.959445364,871.0272,238
118.7839259,-0.939817982,869.5706,238
118.7782393,-0.920152193,868.1124,238
118.7722443,-0.900542612,866.6528,238
118.765983,-0.880856257,865.1916,238
118.7595015,-0.861178661,863.7289,238
118.7527537,-0.84142417,862.2647,238
118.7456976,-0.821725612,860.799,238
118.7385094,-0.801988341,859.3317,238
118.7310549,-0.782173994,857.8629,238
118.7233803,-0.762368112,856.3926,238
118.7153973,-0.742617897,854.9207,238
118.7072363,-0.722743149,853.4474,238
118.698721,-0.702838308,851.9726,238
118.6900314,-0.68302729,850.4962,238
118.6810299,-0.663053166,849.0183,238
118.671854,-0.643172745,847.5389,238
118.6624121,-0.623214706,846.058,238
118.652616,-0.603226177,844.5756,238
118.6426879,-0.583198316,843.0917,238
118.6324514,-0.563225453,841.6062,238
118.6219489,-0.543174671,840.1193,238
118.6110923,-0.523093057,838.6309,238
118.6001037,-0.502971855,837.141,238
118.5888067,-0.482905322,835.6495,238
118.5772438,-0.462760554,834.1567,238
118.5654149,-0.44253747,832.6623,238
118.5533659,-0.422321669,831.1664,238
118.5410085,-0.402160194,829.669,238
118.5283394,-0.381834466,828.1701,238
118.5154078,-0.361648567,826.6698,238
118.5022527,-0.341251138,825.168,238
118.4887893,-0.320907673,823.6648,238
118.4751057,-0.300571006,822.1601,238
118.461068,-0.280202402,820.6539,238
118.4467645,-0.259754698,819.1463,238
118.4322408,-0.239313534,817.6372,238
118.4173631,-0.218840127,816.1266,238
118.4022195,-0.198287339,814.6147,238
118.3867675,-0.177787836,813.1013,238
118.3710497,-0.157208758,811.5864,238
118.3550661,-0.13655001,810.0701,238
118.3387741,-0.115944247,808.5523,238
118.3222163,-0.095258616,807.0332,238
118.3053927,-0.074493019,805.5126,238
118.2882607,-0.053780101,803.9906,238
118.2707746,-0.033033955,802.4673,238
118.2530227,-0.012207521,800.9425,238
118.2350507,0.008613489,799.4163,238
118.216679,0.029553884,797.8886,238
118.1980872,0.050489065,796.3596,238
118.1791412,0.071458056,794.8293,238
118.1598868,0.092375148,793.2975,238
118.140321,0.113459028,791.7644,238
118.1205351,0.134538104,790.2299,238
118.1003951,0.155651478,788.694,238
118.079901,0.176799288,787.1568,238
118.0591412,0.198028503,785.6182,238
118.0380728,0.219206518,784.0782,238
118.0166931,0.240552062,782.537,238
117.9950049,0.261846653,780.9944,238
117.9730509,0.283223111,779.4505,238
117.9507428,0.304634775,777.9053,238
117.9280806,0.326081789,776.3587,238
117.9050643,0.347564299,774.8109,238
117.8817822,0.369129193,773.2618,238
117.8582344,0.390776586,771.7113,238
117.834244,0.412413153,770.1596,238
117.8099879,0.434132494,768.6066,238
117.7855115,0.455848731,767.0523,238
117.7605471,0.477640589,765.4968,238
117.735317,0.499515618,763.9399,238
117.7097326,0.521427272,762.3819,238
117.6839279,0.543336322,760.8226,238
117.6577236,0.565368307,759.2621,238
117.6311651,0.587437357,757.7004,238
117.6042523,0.609543626,756.1374,238
117.5769853,0.631687271,754.5733,238
117.5494525,0.653915044,753.0079,238
117.5215201,0.676266585,751.4413,238
117.4932788,0.69856986,749.8736,238
117.4647263,0.721043804,748.3046,238
117.4357763,0.743423205,746.7345,238
117.4065152,0.765973592,745.1632,238
117.3768998,0.788562442,743.5908,238
117.3468847,0.811276085,742.0173,238
117.3165606,0.833942355,740.4426,238
117.2858367,0.856733767,738.8668,238
117.254847,0.879610792,737.2899,238
117.2235029,0.902527093,735.7119,238
117.1916706,0.925522604,734.1328,238
117.1596175,0.948517969,732.5526,238
117.1271196,0.97172561,730.9713,238
117.0943123,0.994886967,729.389,238
117.0611054,1.018174727,727.8056,238
117.0275438,1.041502803,726.2212,238
116.9937164,1.064917745,724.6357,238
116.9594005,1.088413258,723.0492,238
116.92473,1.111949614,721.4617,238
116.8897484,1.135659672,719.8732,238
116.8543234,1.159364576,718.2837,238
116.8185873,1.183243548,716.6932,238
116.7824078,1.207117754,715.1018,238
116.7458736,1.231033699,713.5093,238
116.7090282,1.255124251,711.916,238
116.6716941,1.279297034,710.3217,238
116.6340053,1.30351212,708.7265,238
116.5960504,1.327815927,707.1302,238
116.5576067,1.352202584,705.5331,238
116.5187631,1.376718563,703.9352,238
116.4795645,1.401277581,702.3364,238
116.439966,1.425966321,700.7367,238
116.3999673,1.450784994,699.1361,238
116.3596137,1.475647276,697.5347,238
116.3187712,1.50059373,695.9325,238
116.2776173,1.525716906,694.3294,238
116.2360196,1.550838125,692.7256,238
116.1940216,1.576090316,691.1208,238
116.1516235,1.601473696,689.5154,238
116.1088251,1.626988479,687.9092,238
116.0656714,1.652548236,686.3022,238
116.0221175,1.678239796,684.6945,238
115.9780744,1.704017316,683.086,238
115.9336309,1.729927094,681.4768,238
115.8887871,1.755969347,679.8669,238
115.8435878,1.782057567,678.2563,238
115.7978542,1.80831939,676.645,238
115.7518539,1.834673598,675.0331,238
115.7053193,1.861201897,673.4205,238
115.6583403,1.887731013,671.8073,238
115.6110045,1.91452667,670.1934,238
115.5632241,1.941323564,668.5789,238
115.5149981,1.968341503,666.9639,238
115.4663274,1.995361123,665.3481,238
115.4172999,2.022648177,663.7319,238
115.3678276,2.049937328,662.1151,238
115.3178206,2.077402582,660.4978,238
115.2674127,2.105003187,658.8799,238
115.2166039,2.132739351,657.2616,238
115.1653491,2.160698237,655.6427,238
115.1136492,2.188660334,654.0233,238
115.0615034,2.216845628,652.4035,238
115.0088674,2.245121569,650.7833,238
114.9557854,2.273621213,649.1626,238
114.9023021,2.302257777,647.5415,238
114.8483285,2.3309857,645.9199,238
114.7938646,2.359805222,644.298,238
114.7390433,2.388895153,642.6757,238
114.6836426,2.418031417,641.053,238
114.6278845,2.447438559,639.43,238
114.5715467,2.476892542,637.8067,238
114.5148515,2.506617865,636.1831,238
114.4576654,2.536436207,634.5591,238
114.3999438,2.566434996,632.9349,238
114.3418202,2.596572948,631.3104,238
114.2831608,2.62689185,629.6856,238
114.2240547,2.657437606,628.0607,238
114.1644573,2.688077572,626.4355,238
114.1043239,2.718899259,624.8102,238
114.0437883,2.749861219,623.1845,238
113.9827607,2.781138284,621.5588,238
113.9211526,2.812464929,619.9329,238
113.8590972,2.844019864,618.3069,238
113.7965945,2.875803317,616.6808,238
113.7336,2.907682589,615.0546,238
113.6700241,2.939832722,613.4283,238
113.6060453,2.972124654,611.802,238
113.541485,3.004687971,610.1756,238
113.4764325,3.037348032,608.5492,238
113.4107982,3.070280018,606.9228,238
113.3447607,3.103354655,605.2965,238
113.2781412,3.136701719,603.6701,238
113.2111183,3.170191832,602.0438,238
113.143424,3.203909444,600.4176,238
113.0752814,3.237858101,598.7914,238
113.0066011,3.271992604,597.1654,238
112.9374274,3.306446184,595.5395,238
112.8676713,3.340953058,593.9137,238
112.7974217,3.375779463,592.2881,238
112.7265892,3.410880288,590.6627,238
112.6552631,3.446080399,589.0374,238
112.5833092,3.481643102,587.4124,238
112.5109506,3.517350807,585.7877,238
112.4379193,3.553288535,584.1632,238
112.3643938,3.589547144,582.5389,238
112.2902398,3.625948494,580.9149,238
112.2155914,3.662671146,579.2914,238
112.1404036,3.699582212,577.6681,238
112.0646317,3.736769715,576.0452,238
111.9882754,3.774233875,574.4227,238
111.9114687,3.811932246,572.8006,238
111.8339433,3.849950337,571.1789,238
111.7558777,3.88815779,569.5577,238
111.677227,3.926642692,567.9369,238
111.5979912,3.965405236,566.3166,238
111.5182594,4.004490782,564.6969,238
111.4378973,4.043721146,563.0776,238
111.3569047,4.083317671,561.4589,238
111.2753262,4.123192538,559.8408,238
111.1931614,4.163345903,558.2233,238
111.1104103,4.203777918,556.6064,238
111.0270279,4.244576818,554.9901,238
110.9430138,4.285521458,553.3745,238
110.8584575,4.326878398,551.7596,238
110.7732243,4.368469454,550.1454,238
110.6874485,4.410473093,548.5319,238
110.6009954,4.45271111,546.9192,238
110.5139542,4.495228687,545.3072,238
110.42628,4.53811413,543.696,238
110.3378831,4.581322515,542.0857,238
110.2488973,4.624810767,540.4762,238
110.1593673,4.668712249,538.8675,238
110.0690687,4.712803659,537.2598,238
109.9782253,4.757308445,535.653,238
109.8866576,4.802136634,534.0471,238
109.7944549,4.847333318,532.4422,238
109.7016168,4.892898547,530.8383,238
109.6080982,4.938698985,529.2354,238
109.5139886,4.985001401,527.6336,238
109.4190632,5.031582482,526.0328,238
109.3236356,5.078488761,524.4331,238
109.2274365,5.125807119,522.8345,238
109.1304656,5.173537597,521.2371,238
109.0329912,5.22159318,519.6408,238
108.9346545,5.270015881,518.0457,238
108.8357689,5.318852051,516.4518,238
108.7361545,5.368011702,514.8592,238
108.6357662,5.417583297,513.2678,238
108.5346932,5.467611726,511.6778,238
108.4329798,5.518008329,510.0891,238
108.3305359,5.568728031,508.5017,238
108.2272713,5.6199479,506.9157,238
108.123365,5.67153554,505.3311,238
108.0186818,5.723534468,503.7479,238
107.913311,5.77598945,502.1663,238
107.8072521,5.8289003,500.586,238
107.7003696,5.882088291,499.0074,238
107.5927531,5.935820394,497.4301,238
107.4844468,5.9900077,495.8546,238
107.3753154,6.044693747,494.2806,238
107.2654479,6.09970082,492.7083,238
107.1547541,6.15520607,491.1376,238
107.0433679,6.211165367,489.5686,238
106.9311989,6.267533437,488.0013,238
106.8182465,6.324532402,486.4358,238
106.7044648,6.381805692,484.8721,238
106.5898982,6.439709124,483.3102,238
106.4746358,6.498064682,481.7501,238
106.358497,6.556782031,480.1919,238
106.241571,6.616128217,478.6356,238
106.123812,6.675968991,477.0812,238
106.005264,6.73621496,475.5288,238
105.8858363,6.797043287,473.9784,238
105.765573,6.858364529,472.43,238
105.6445631,6.920223031,470.8837,238
105.5227157,6.982573192,469.3395,238
105.3999849,7.045503246,467.7974,238
105.2764146,7.108923585,466.2574,238
105.152004,7.172833463,464.7197,238
105.0266615,7.237409969,463.1842,238
104.9005218,7.302385505,461.6509,238
104.7734481,7.368026047,460.1199,238
104.6455745,7.434286817,458.5913,238
104.5167649,7.500987908,457.065,238
104.3870631,7.568262338,455.5411,238
104.2565579,7.636154181,454.0196,238
104.1250225,7.704661286,452.5007,238
103.992681,7.773783746,450.9842,238
103.8593521,7.8434303,449.4702,238
103.7251244,7.913644865,447.9589,238
103.5900412,7.984560359,446.4502,238
103.4539208,8.056085315,444.9441,238
103.3168974,8.128174566,443.4407,238
103.1789238,8.200915774,441.94,238
103.0399985,8.274307559,440.4421,238
102.9001655,8.348259494,438.9469,238
102.7593319,8.422948093,437.4547,238
102.6175415,8.498282825,435.9653,238
102.4747026,8.574216838,434.4788,238
102.3309936,8.650838999,432.9953,238
102.1861865,8.728146052,431.5147,238
102.0404155,8.806092508,430.0372,238
101.8936785,8.884676552,428.5629,238
101.7458818,8.964074276,427.0916,238
101.597025,9.044060365,425.6234,238
101.4472403,9.124812572,424.1585,238
101.2963452,9.206237992,422.6968,238
101.1444276,9.288379883,421.2384,238
100.9914852,9.371236035,419.7833,238
100.8374696,9.454893112,418.3316,238
100.6823802,9.539125302,416.8832,238
100.5262567,9.624288094,415.4383,238
100.3690544,9.710021021,413.9969,238
100.2107223,9.796633824,412.5591,238
