ra,dec,d,phase
97.79448547,-13.98998851,1107.9931,59
97.77104564,-13.99573465,1106.7668,59
97.74751188,-14.0015223,1105.5395,59
97.72402658,-14.00717663,1104.3114,59
97.70054038,-14.01282938,1103.0821,59
97.67700968,-14.01839191,1101.852,59
97.65352755,-14.0238212,1100.6208,59
97.63004456,-14.02924893,1099.3887,59
97.60656072,-14.03467512,1098.1556,59
97.58308198,-14.03987948,1096.9214,59
97.55950938,-14.04512536,1095.6863,59
97.53612209,-14.05028366,1094.4501,59
97.51259742,-14.05539487,1093.213,59
97.48912154,-14.06037295,1091.9748,59
97.4656014,-14.06526095,1090.7357,59
97.44217362,-14.07010447,1089.4955,59
97.41874512,-14.07494653,1088.2543,59
97.39522896,-14.07960995,1087.012,59
97.37184868,-14.08431753,1085.7688,59
97.34838081,-14.08884651,1084.5245,59
97.32491231,-14.09337405,1083.2791,59
97.30149283,-14.09776865,1082.0327,59
97.27807274,-14.10216185,1080.7853,59
97.25465834,-14.10633357,1079.5368,59
97.23128678,-14.11059249,1078.2872,59
97.20792098,-14.11462998,1077.0366,59
97.18455465,-14.11866612,1075.7849,59
97.1611878,-14.12270092,1074.5322,59
97.13782683,-14.12651437,1073.2784,59
97.11455853,-14.13028361,1072.0235,59
97.0911966,-14.13409443,1070.7676,59
97.06793385,-14.1376411,1069.5105,59
97.04467068,-14.1411865,1068.2524,59
97.02140709,-14.14473063,1066.9932,59
96.99814964,-14.14805357,1065.7329,59
96.97498501,-14.15133243,1064.4714,59
96.95182001,-14.15461006,1063.2089,59
96.9285681,-14.15770943,1061.9453,59
96.90540906,-14.16076477,1060.6805,59
96.88234291,-14.16377609,1059.4147,59
96.85918996,-14.16660922,1058.1477,59
96.83612996,-14.16939838,1056.8796,59
96.81302647,-14.17209789,1055.6104,59
96.79001596,-14.17475348,1054.34,59
96.76705525,-14.17727665,1053.0685,59
96.74405113,-14.17971024,1051.7958,59
96.72109687,-14.18201148,1050.522,59
96.69823569,-14.18426887,1049.2471,59
96.6753312,-14.18643674,1047.971,59
96.65247667,-14.18847233,1046.6937,59
96.62962204,-14.19050689,1045.4152,59
96.60681742,-14.19240923,1044.1356,59
96.58406285,-14.19417936,1042.8549,59
96.56126511,-14.19586006,1041.5729,59
96.53865387,-14.19745434,1040.2898,59
96.51599951,-14.19895923,1039.0055,59
96.49330207,-14.20037474,1037.72,59
96.47074811,-14.20161546,1036.4333,59
96.44819421,-14.2028553,1035.1454,59
96.42569059,-14.20396313,1033.8563,59
96.40314399,-14.20498165,1032.566,59
96.38078406,-14.20591396,1031.2745,59
96.35833817,-14.20666858,1029.9817,59
96.33598573,-14.20737972,1028.6878,59
96.31363345,-14.20809007,1027.3926,59
96.29138189,-14.20853747,1026.0962,59
96.26913055,-14.20898411,1024.7986,59
96.24702302,-14.2092563,1023.4997,59
96.22487275,-14.20943937,1022.1996,59
96.20277305,-14.20949068,1020.8982,59
96.18067365,-14.20954132,1019.5956,59
96.15871819,-14.20941761,1018.2917,59
96.13681339,-14.20916225,1016.9866,59
96.11486599,-14.20881786,1015.6802,59
96.09296931,-14.20834187,1014.3725,59
96.07116634,-14.20782266,1013.0636,59
96.04950747,-14.20712929,1011.7533,59
96.02780609,-14.20634699,1010.4418,59
96.00615555,-14.20543319,1009.129,59
95.98459879,-14.20447627,1007.815,59
95.9629567,-14.20334212,1006.4996,59
95.94150176,-14.20212233,1005.183,59
95.92009777,-14.20077114,1003.865,59
95.89874476,-14.19928858,1002.5457,59
95.87744276,-14.19767468,1001.2252,59
95.85623466,-14.19601781,999.9032,59
95.83507761,-14.19422964,998.5801,59
95.81383546,-14.19226444,997.2555,59
95.79278061,-14.19021378,995.9297,59
95.77177689,-14.18803192,994.6025,59
95.7509605,-14.18576466,993.274,59
95.73005913,-14.18332046,991.9441,59
95.70925178,-14.18083345,990.6129,59
95.68845287,-14.17812704,989.2803,59
95.66784136,-14.17533533,987.9465,59
95.64718777,-14.17245509,986.6112,59
95.62667884,-14.16940132,985.2746,59
95.60622125,-14.16621656,983.9366,59
95.5857644,-14.16303162,982.5973,59
95.56550288,-14.15954245,981.2566,59
95.5451994,-14.15596487,979.9145,59
95.52499007,-14.15234468,978.571,59
95.50492553,-14.14855112,977.2261,59
95.48491244,-14.14462673,975.8799,59
95.46495082,-14.14057153,974.5323,59
95.44504069,-14.13638554,973.1833,59
95.42527544,-14.13202631,971.8328,59
95.40546835,-14.12757882,970.4811,59
95.38580617,-14.12295815,969.1279,59
95.36628892,-14.11816432,967.7732,59
95.34677257,-14.11337054,966.4172,59
95.3273585,-14.10831543,965.0598,59
95.3080387,-14.10321793,963.7009,59
95.28872788,-14.09790161,962.3407,59
95.26960471,-14.0925005,960.979,59
95.25049055,-14.08688064,959.6159,59
95.23156406,-14.08117602,958.2513,59
95.2125959,-14.07538335,956.8853,59
95.19386613,-14.06937532,955.5179,59
95.17505211,-14.06319109,954.149,59
95.15642578,-14.05692219,952.7787,59
95.13785117,-14.05052289,951.4069,59
95.11942165,-14.04395077,950.0337,59
95.10100129,-14.03716011,948.659,59
95.08267529,-14.0303273,947.283,59
95.06449439,-14.02332174,945.9054,59
95.04645861,-14.01614345,944.5263,59
95.02847461,-14.0088349,943.1458,59
95.01049983,-14.00130792,941.7638,59
94.99271275,-13.99369646,940.3804,59
94.97497748,-13.98595478,938.9955,59
94.95738733,-13.97804048,937.6091,59
94.93980645,-13.96990786,936.2212,59
94.92241326,-13.96169082,934.8319,59
94.90502934,-13.9532555,933.4411,59
94.88783309,-13.94473579,932.0487,59
94.87073944,-13.93595542,930.655,59
94.85374014,-13.92713311,929.2597,59
94.83675014,-13.9180926,927.8629,59
94.81999856,-13.90883722,926.4647,59
94.8032055,-13.89949423,925.0649,59
94.78665085,-13.8899364,923.6637,59
94.77014801,-13.88024857,922.2609,59
94.75379027,-13.87038834,920.8566,59
94.73748432,-13.86039815,919.4509,59
94.72128096,-13.85014749,918.0436,59
94.70517189,-13.83985499,916.6348,59
94.68925865,-13.82925965,915.2246,59
94.67343967,-13.81862249,913.8128,59
94.65762997,-13.80776734,912.3995,59
94.64205854,-13.79669748,910.9846,59
94.62649639,-13.78540966,909.5683,59
94.61112168,-13.77403766,908.1505,59
94.5957987,-13.76253579,906.7311,59
94.58067143,-13.75073119,905.3101,59
94.56559586,-13.73879676,903.8878,59
94.55066519,-13.72669009,902.4638,59
94.53578618,-13.7144536,901.0384,59
94.52114525,-13.70200249,899.6114,59
94.50651349,-13.68933351,898.1829,59
94.49206899,-13.67658038,896.7529,59
94.47772682,-13.663567,895.3213,59
94.46352941,-13.65038142,893.8883,59
94.4493411,-13.63697803,892.4537,59
94.43543312,-13.62344807,891.0175,59
94.42153418,-13.6097003,889.5799,59
94.40777989,-13.59578035,888.1407,59
94.39412777,-13.5816002,886.7,59
94.38066265,-13.56733589,885.2578,59
94.36729963,-13.55281138,883.814,59
94.35408112,-13.53811468,882.3688,59
94.34091392,-13.52328824,880.9219,59
94.32794186,-13.50815916,879.4736,59
94.31511418,-13.49285789,878.0237,59
94.30233772,-13.47742688,876.5723,59
94.28975624,-13.46169322,875.1194,59
94.27722592,-13.44582982,873.6649,59
94.2649329,-13.42975176,872.209,59
94.25278404,-13.41350148,870.7515,59
94.2406438,-13.39703345,869.2924,59
94.22874069,-13.38035073,867.8318,59
94.21688854,-13.36353824,866.3698,59
94.205231,-13.34642306,864.9062,59
94.19371736,-13.32913562,863.441,59
94.18230515,-13.31158792,861.9744,59
94.17103674,-13.29386796,860.5062,59
94.15991208,-13.2759757,859.0366,59
94.14888868,-13.25782316,857.5654,59
94.13800891,-13.2394983,856.0926,59
94.12727271,-13.22100112,854.6184,59
94.11673058,-13.20220111,853.1427,59
94.10619649,-13.18318328,851.6655,59
94.09594117,-13.16403852,850.1867,59
94.0857443,-13.14454544,848.7065,59
94.0757331,-13.12496789,847.2248,59
94.06582264,-13.10512994,845.7415,59
94.05610578,-13.08498905,844.2568,59
94.04653194,-13.06467566,842.7705,59
94.03700815,-13.0442323,841.2828,59
94.02777059,-13.02344338,839.7935,59
94.01854051,-13.0024365,838.3028,59
94.00954603,-12.98121447,836.8106,59
94.00060133,-12.95986239,835.3169,59
93.99194246,-12.93816461,833.8218,59
93.98329077,-12.91624878,832.3251,59
93.97487431,-12.89411768,830.827,59
93.96660015,-12.87181385,829.3273,59
93.95838332,-12.84916139,827.8262,59
93.95044387,-12.82638147,826.3237,59
93.94256153,-12.80325286,824.8197,59
93.93482115,-12.77995139,823.3143,59
93.92722264,-12.75647702,821.8074,59
93.91981617,-12.73269917,820.2991,59
93.91260164,-12.7086178,818.7892,59
93.90543594,-12.68440605,817.278,59
93.89855465,-12.65984804,815.7653,59
93.89167954,-12.63507167,814.2512,59
93.88503838,-12.61007951,812.7357,59
93.87849589,-12.58482626,811.2187,59
93.87214462,-12.5592692,809.7003,59
93.86593429,-12.53353887,808.1805,59
93.85991492,-12.50750464,806.6593,59
93.85399376,-12.48120913,805.1367,59
93.84830582,-12.4546975,803.6127,59
93.84271585,-12.4279245,802.0873,59
93.83722373,-12.4008901,800.5605,59
93.83196446,-12.37363941,799.0323,59
93.82685281,-12.34599657,797.5027,59
93.82188116,-12.31818006,795.9718,59
93.81700688,-12.29010193,794.4395,59
93.81236489,-12.26180726,792.9058,59
93.80786993,-12.23312019,791.3708,59
93.80351448,-12.20425923,789.8343,59
93.79934833,-12.17509363,788.2966,59
93.79527885,-12.14566613,786.7575,59
93.79139836,-12.11593385,785.2171,59
93.78774928,-12.08598462,783.6753,59
93.78415386,-12.0556854,782.1323,59
93.78078954,-12.02516907,780.5879,59
93.77752119,-11.99439053,779.0422,59
93.77444103,-11.96330684,777.4953,59
93.77145655,-11.93196081,775.947,59
93.76875225,-11.90026661,774.3974,59
93.7661433,-11.8683099,772.8466,59
93.76362955,-11.83609064,771.2945,59
93.76139543,-11.80352292,769.7411,59
93.75925617,-11.77069249,768.1864,59
93.75725431,-11.73768716,766.6305,59
93.75548883,-11.70424522,765.0734,59
93.75381772,-11.67054034,763.515,59
93.75233305,-11.63652948,761.9554,59
93.75098514,-11.6023434,760.3946,59
93.74978061,-11.5677633,758.8325,59
93.74876195,-11.53287696,757.2693,59
93.74792896,-11.49768427,755.7048,59
93.74728146,-11.46218513,754.1392,59
93.74672714,-11.42642249,752.5725,59
93.74631516,-11.39026534,751.0045,59
93.74613084,-11.35388933,749.4353,59
93.74608843,-11.31711861,747.8649,59
93.74627328,-11.28012882,746.2935,59
93.74650761,-11.24278721,744.7209,59
93.74701801,-11.20509534,743.1472,59
93.74757747,-11.16705145,741.5724,59
93.7483634,-11.12878808,739.9965,59
93.74928993,-11.09012936,738.4194,59
93.75030778,-11.05120622,736.8413,59
93.75160054,-11.01193224,735.2621,59
93.75303321,-10.97226256,733.6818,59
93.75459945,-10.93241604,732.1005,59
93.75635412,-10.89204252,730.5181,59
93.75824195,-10.85149195,728.9347,59
93.76026877,-10.81054524,727.3502,59
93.76247727,-10.76929016,725.7648,59
93.7648672,-10.72772657,724.1783,59
93.7673954,-10.68576648,722.5908,59
93.77019628,-10.64345435,721.0023,59
93.7730432,-10.60078875,719.4128,59
93.7760706,-10.55781415,717.8224,59
93.77923526,-10.51444255,716.231,59
93.78257992,-10.47076169,714.6387,59
93.78610435,-10.42677146,713.0454,59
93.78976528,-10.38238384,711.4513,59
93.79356245,-10.33759869,709.8561,59
93.79753863,-10.29250377,708.2602,59
93.80178514,-10.24705552,706.6632,59
93.80607555,-10.20125276,705.0654,59
93.81050115,-10.15505194,703.4667,59
93.81519624,-10.10849734,701.8673,59
93.8199345,-10.06158788,700.267,59
93.82489858,-10.01423643,698.6658,59
93.83003986,-9.966574244,697.0638,59
93.83531495,-9.918513278,695.461,59
93.84072357,-9.870053392,693.8574,59
93.84630861,-9.821282346,692.2531,59
93.85211797,-9.77206851,690.6479,59
93.85796868,-9.722498902,689.042,59
93.86404309,-9.672486184,687.4354,59
93.87029284,-9.622161705,685.828,59
93.87667441,-9.571437417,684.2199,59
93.88318753,-9.520313173,682.6111,59
93.8899231,-9.46874514,681.0016,59
93.89678959,-9.416776822,679.3915,59
93.90383002,-9.364495985,677.7806,59
93.9109575,-9.311726653,676.1691,59
93.91825838,-9.258644507,674.5571,59
93.92573678,-9.205029791,672.9443,59
93.93338798,-9.151101929,671.331,59
93.94121599,-9.096641123,669.717,59
93.94912519,-9.041910658,668.1025,59
93.95721054,-8.986646905,666.4874,59
93.96546755,-8.931069369,664.8716,59
93.9739,-8.874958166,663.2555,59
93.9825035,-8.81853284,661.6387,59
93.99119085,-8.761617373,660.0215,59
94.00009607,-8.704255614,658.4038,59
94.00903709,-8.646535243,656.7855,59
94.01824266,-8.58823633,655.1669,59
94.02761778,-8.529622451,653.5477,59
94.03707506,-8.470517566,651.9282,59
94.04665776,-8.41100946,650.3082,59
94.05641271,-8.35096599,648.6878,59
94.06629242,-8.290518943,647.067,59
94.07638728,-8.22962409,645.4458,59
94.08660625,-8.168325308,643.8243,59
94.09699604,-8.106490371,642.2024,59
94.10750929,-8.044251149,640.5802,59
94.11819261,-7.981475372,638.9577,59
94.12899873,-7.91829495,637.3349,59
94.13997418,-7.854577572,635.7118,59
94.15107178,-7.790455191,634.0884,59
94.16224746,-7.725839673,632.4649,59
94.17363516,-7.660774591,630.841,59
94.18519073,-7.595171748,629.217,59
94.19682331,-7.5290752,627.5927,59
94.20866684,-7.462528469,625.9683,59
94.22067709,-7.395443352,624.3437,59
94.23280717,-7.327951953,622.7189,59
94.24496901,-7.259878125,621.094,59
94.25734038,-7.191353314,619.469,59
94.269877,-7.122289307,617.8439,59
94.28257846,-7.052685879,616.2188,59
94.2953981,-6.982675247,614.5935,59
94.30833788,-6.912036784,612.9683,59
94.32139517,-6.840990754,611.343,59
94.33457182,-6.769316482,609.7177,59
94.34795549,-6.697189772,608.0924,59
94.36136757,-6.6244789,606.4672,59
94.37498597,-6.551315193,604.8419,59
94.38872216,-6.477522384,603.2168,59
94.40266394,-6.403276305,601.5917,59
94.41663265,-6.328445286,599.9668,59
94.43076211,-6.253072566,598.3419,59
94.44505195,-6.177157927,596.7172,59
94.45945758,-6.100613105,595.0927,59
94.47397709,-6.023658657,593.4683,59
94.48861165,-5.946073627,591.8441,59
94.50336085,-5.867857788,590.2202,59
94.51831284,-5.789187029,588.5964,59
94.5333344,-5.709796964,586.9729,59
94.54855803,-5.629951553,585.3498,59
94.56380493,-5.549519266,583.7269,59
94.57916455,-5.468455115,582.1043,59
94.59468087,-5.386846951,580.4819,59
94.61030915,-5.304606489,578.8601,59
94.6260934,-5.221821591,577.2385,59
94.64198886,-5.138403966,575.6174,59
94.65799512,-5.054353398,573.9967,59
94.67415629,-4.969757764,572.3764,59
94.69038301,-4.884440671,570.7566,59
94.70667431,-4.798623087,569.1373,59
94.72316457,-4.712126745,567.5184,59
94.73976378,-4.624996409,565.9,59
94.75638202,-4.537276923,564.2823,59
94.77324268,-4.448966113,562.6651,59
94.79016661,-4.359932581,561.0484,59
94.80719805,-4.270264236,559.4324,59
94.82433667,-4.179960879,557.817,59
94.84158212,-4.08902231,556.2022,59
94.85888933,-3.997360202,554.5881,59
94.87634743,-3.90515062,552.9748,59
94.8938666,-3.812217105,551.3621,59
94.91149126,-3.718647599,549.7502,59
94.92926563,-3.624308514,548.139,59
94.94705546,-3.52937829,546.5286,59
94.96503915,-3.433766218,544.919,59
94.98308215,-3.337429212,543.3103,59
95.00118412,-3.240367082,541.7024,59
95.01947892,-3.142622457,540.0953,59
95.03774278,-3.044197676,538.4891,59
95.05619885,-2.94509001,536.884,59
95.07471262,-2.845256464,535.2797,59
95.09337297,-2.744651433,533.6764,59
95.1120012,-2.643365583,532.0741,59
95.13077537,-2.541307866,530.4729,59
95.1496511,-2.438611739,528.8727,59
95.16862707,-2.335055146,527.2735,59
95.18765894,-2.230771586,525.6755,59
95.20679159,-2.125849107,524.0786,59
95.22593448,-2.020111149,522.4828,59
95.24517636,-1.913511965,520.8882,59
95.26451829,-1.806273378,519.2948,59
95.28395865,-1.698173192,517.7026,59
95.30345338,-1.589345065,516.1116,59
95.32309126,-1.479743204,514.522,59
95.34273778,-1.369324865,512.9336,59
95.36239267,-1.25808991,511.3466,59
95.38219002,-1.146080729,509.7609,59
95.4020407,-1.033342884,508.1766,59
95.42194266,-0.919654007,506.5937,59
95.44198647,-0.805190417,505.0122,59
95.4619487,-0.689955275,503.4323,59
95.48209589,-0.573811103,501.8538,59
95.50225005,-0.456849333,500.2767,59
95.52245654,-0.339158132,498.7013,59
95.54271306,-0.220515007,497.1273,59
95.56306495,-0.101008077,495.5551,59
95.58337764,0.019405184,493.9844,59
95.60383104,0.140594212,492.4155,59
95.62433382,0.262735702,490.8481,59
95.64484266,0.385695551,489.2826,59
95.66544632,0.509519786,487.7188,59
95.68596451,0.634339144,486.1567,59
95.70662308,0.759934781,484.5964,59
95.72728479,0.886571712,483.038,59
95.74804106,1.014073425,481.4815,59
95.76880313,1.142393961,479.9268,59
95.78956814,1.271756054,478.3741,59
95.81038185,1.402071473,476.8233,59
95.83129017,1.533251963,475.2746,59
95.85211258,1.665428144,473.7278,59
95.87298375,1.798557826,472.1831,59
95.89390376,1.932641062,470.6405,59
95.91487268,2.067677899,469.1,59
95.93575582,2.203710561,467.5617,59
95.95677683,2.34074305,466.0255,59
95.9777583,2.478683046,464.4916,59
95.998697,2.61775345,462.9599,59
96.0197313,2.757689196,461.4305,59
96.0407231,2.898755377,459.9034,59
96.06171865,3.040863631,458.3786,59
96.08276432,3.183925572,456.8563,59
96.10372539,3.327983282,455.3363,59
96.12477971,3.473129261,453.8188,59
96.14579249,3.619405603,452.3038,59
96.16672141,3.766677576,450.7913,59
96.18774444,3.915037724,449.2814,59
96.20868427,4.064393357,447.7741,59
96.22958375,4.214879111,446.2694,59
96.25053207,4.366541263,444.7673,59
96.27139828,4.519198624,443.268,59
96.29231417,4.673032217,441.7715,59
96.31310239,4.827949201,440.2777,59
96.33398767,4.98395379,438.7867,59
96.35469973,5.141129924,437.2986,59
96.37546341,5.299481836,435.8134,59
96.39610136,5.458916565,434.3311,59
96.4167921,5.619526777,432.8518,59
96.43740069,5.781354327,431.3754,59
96.45797433,5.944310594,429.9022,59
