ra,dec,d,phase
100.6278265,-12.8372953,1262.6079,60
100.6088428,-12.84815333,1261.4871,60
100.5897653,-12.85905393,1260.3656,60
100.5705492,-12.86990815,1259.2434,60
100.5514682,-12.88080571,1258.1205,60
100.5322039,-12.89156794,1256.9969,60
100.5128904,-12.90246161,1255.8726,60
100.4936226,-12.91322076,1254.7476,60
100.4742162,-12.92393348,1253.6219,60
100.4548528,-12.93473357,1252.4954,60
100.4353508,-12.94548721,1251.3683,60
100.4158023,-12.95615036,1250.2405,60
100.3962521,-12.96681194,1249.112,60
100.3766079,-12.97751594,1247.9826,60
100.3569174,-12.98812945,1246.8526,60
100.3372251,-12.99874137,1245.7219,60
100.3173942,-13.00930677,1244.5905,60
100.2976537,-13.01982659,1243.4584,60
100.2778193,-13.03038879,1242.3256,60
100.2578463,-13.04090444,1241.192,60
100.2378716,-13.05141847,1240.0577,60
100.2178504,-13.06184197,1238.9227,60
100.1978276,-13.07226385,1237.787,60
100.1777108,-13.08272805,1236.6505,60
100.1575476,-13.0931017,1235.5134,60
100.1373827,-13.10347372,1234.3754,60
100.1171714,-13.11375521,1233.2367,60
100.0968661,-13.12407896,1232.0974,60
100.0765592,-13.13440106,1230.9573,60
100.0562058,-13.14463261,1229.8165,60
100.035714,-13.1548175,1228.675,60
100.0152649,-13.16508961,1227.5327,60
99.99472502,-13.17518227,1226.3897,60
99.97422796,-13.18536216,1225.2459,60
99.95359232,-13.19549534,1224.1015,60
99.93291042,-13.20553795,1222.9562,60
99.91227134,-13.21566776,1221.8103,60
99.89154149,-13.22561813,1220.6636,60
99.87076211,-13.23569951,1219.5162,60
99.849892,-13.24560144,1218.368,60
99.82906469,-13.25559055,1217.2191,60
99.80819118,-13.26548909,1216.0694,60
99.78717912,-13.27534084,1214.919,60
99.76625774,-13.2851471,1213.7678,60
99.74524229,-13.29499544,1212.6159,60
99.7240883,-13.30479696,1211.4633,60
99.70302501,-13.31455299,1210.3099,60
99.68186762,-13.32435107,1209.1557,60
99.66061968,-13.33396969,1208.0008,60
99.63941449,-13.34367544,1206.8451,60
99.61816321,-13.35329061,1205.6887,60
99.59691026,-13.36290406,1204.5314,60
99.5755188,-13.37247063,1203.3735,60
99.55408129,-13.38194661,1202.2147,60
99.5326865,-13.3915097,1201.0552,60
99.51120131,-13.40089336,1199.8949,60
99.48975884,-13.41036412,1198.7339,60
99.46817788,-13.41978797,1197.5721,60
99.44655094,-13.42912122,1196.4095,60
99.42492235,-13.43845272,1195.2462,60
99.40324781,-13.44769363,1194.082,60
99.38161596,-13.45702163,1192.9171,60
99.35989387,-13.4661702,1191.7514,60
99.33807764,-13.47536065,1190.585,60
99.31635233,-13.48450572,1189.4177,60
99.2944886,-13.49360382,1188.2496,60
99.27262326,-13.50270015,1187.0808,60
99.25071206,-13.5117059,1185.9112,60
99.22879927,-13.52070989,1184.7408,60
99.20684066,-13.52962329,1183.5696,60
99.1847879,-13.53857851,1182.3976,60
99.16278192,-13.54739958,1181.2248,60
99.14068179,-13.55626244,1180.0511,60
99.11858009,-13.56512353,1178.8768,60
99.09648105,-13.57376169,1177.7015,60
99.07433206,-13.58253044,1176.5255,60
99.05213734,-13.59120861,1175.3487,60
99.02989692,-13.59979621,1174.1709,60
99.00765498,-13.60838205,1172.9925,60
98.98541153,-13.61696612,1171.8132,60
98.96302977,-13.62550313,1170.6331,60
98.94069503,-13.63390608,1169.4522,60
98.9183588,-13.64230727,1168.2705,60
98.89592842,-13.65075018,1167.0879,60
98.87354513,-13.65905906,1165.9045,60
98.85102359,-13.66732085,1164.7203,60
98.82859329,-13.67553743,1163.5352,60
98.80606883,-13.6837957,1162.3493,60
98.78359157,-13.69191999,1161.1626,60
98.76097611,-13.69999719,1159.975,60
98.73835922,-13.70807262,1158.7865,60
98.71583363,-13.71610289,1157.5973,60
98.69316988,-13.72408604,1156.4072,60
98.67055345,-13.73193528,1155.2162,60
98.6478429,-13.73982617,1154.0244,60
98.62513095,-13.7477153,1152.8317,60
98.6024664,-13.75547056,1151.6381,60
98.57966374,-13.76317869,1150.4438,60
98.55695251,-13.77084172,1149.2484,60
98.53414716,-13.77854637,1148.0523,60
98.51134536,-13.78602845,1146.8553,60
98.48858619,-13.79359755,1145.6574,60
98.46564504,-13.80103077,1144.4587,60
98.44283933,-13.80850768,1143.259,60
98.4199884,-13.81589413,1142.0584,60
98.39709231,-13.82319014,1140.857,60
98.37415106,-13.83039571,1139.6547,60
98.35125244,-13.83768829,1138.4515,60
98.32826482,-13.84480173,1137.2474,60
98.30536884,-13.85187019,1136.0425,60
98.28237878,-13.85898023,1134.8366,60
98.25943652,-13.8659566,1133.6298,60
98.23635637,-13.87288583,1132.4221,60
98.21336792,-13.87977012,1131.2135,60
98.19033448,-13.88656404,1130.0039,60
98.16729988,-13.89335629,1128.7935,60
98.14422035,-13.90005817,1127.5822,60
98.12123258,-13.90671518,1126.3699,60
98.09810701,-13.91332505,1125.1567,60
98.07507325,-13.91989007,1123.9426,60
98.05195088,-13.92627608,1122.7275,60
98.02887119,-13.93274913,1121.5115,60
98.00574668,-13.93913187,1120.2946,60
97.98267034,-13.94538115,1119.0766,60
97.95950001,-13.95167196,1117.8578,60
97.9363779,-13.95782934,1116.638,60
97.91321108,-13.96389644,1115.4173,60
97.89013624,-13.96991882,1114.1956,60
97.86696745,-13.97598274,1112.973,60
97.84384698,-13.98191328,1111.7493,60
97.82068191,-13.9877536,1110.5246,60
97.79756524,-13.9934606,1109.2991,60
97.7743983,-13.9992978,1108.0726,60
97.75123618,-14.00491305,1106.8451,60
97.72807317,-14.01052676,1105.6165,60
97.70495869,-14.01600722,1104.3871,60
97.68175033,-14.02152923,1103.1566,60
97.65859055,-14.02691802,1101.9252,60
97.63547939,-14.03217362,1100.6927,60
97.61227439,-14.03747077,1099.4593,60
97.58916162,-14.04272339,1098.2248,60
97.56596095,-14.04779728,1096.9893,60
97.54285258,-14.05282668,1095.7529,60
97.51974345,-14.05785463,1094.5153,60
97.49659006,-14.0627925,1093.2768,60
97.4734855,-14.06759732,1092.0373,60
97.45033674,-14.07231212,1090.7967,60
97.42728039,-14.0769825,1089.5551,60
97.40422336,-14.08165149,1088.3125,60
97.38107873,-14.08614188,1087.0689,60
97.35797693,-14.09071947,1085.8242,60
97.33497379,-14.09503259,1084.5784,60
97.31187696,-14.0993873,1083.3316,60
97.28882921,-14.10360912,1082.0837,60
97.26578089,-14.1078296,1080.8348,60
97.24273831,-14.11182867,1079.5848,60
97.21973861,-14.11591499,1078.3337,60
97.19674473,-14.11977995,1077.0816,60
97.17375036,-14.12364362,1075.8284,60
97.15084864,-14.12746309,1074.5741,60
97.12785973,-14.13110419,1073.3188,60
97.10496353,-14.13470114,1072.0624,60
97.0820669,-14.13829684,1070.8048,60
97.05917634,-14.14167134,1069.5462,60
97.03628541,-14.14504463,1068.2864,60
97.01339408,-14.1484167,1067.0256,60
96.99060214,-14.15152479,1065.7637,60
96.96780986,-14.15463171,1064.5006,60
96.94501727,-14.15773746,1063.2365,60
96.92223099,-14.16062217,1061.9712,60
96.89944444,-14.16350575,1060.7048,60
96.87684402,-14.16630254,1059.4372,60
96.85406363,-14.16896403,1058.1686,60
96.83146944,-14.17153879,1056.8988,60
96.80883182,-14.17402397,1055.6278,60
96.786194,-14.17650808,1054.3557,60
96.763606,-14.17885984,1053.0825,60
96.74106786,-14.18107927,1051.8081,60
96.71857963,-14.18316643,1050.5326,60
96.69609129,-14.18525258,1049.2559,60
96.6736529,-14.18720648,1047.9779,60
96.65117127,-14.18907093,1046.6989,60
96.62878282,-14.19089165,1045.4186,60
96.60644442,-14.19258021,1044.1372,60
96.5841561,-14.19413663,1042.8546,60
96.56182465,-14.19560367,1041.5708,60
96.53958648,-14.19702708,1040.2859,60
96.51739848,-14.19831842,1038.9997,60
96.49516743,-14.19952045,1037.7123,60
96.47298662,-14.20059046,1036.4237,60
96.45089918,-14.20161693,1035.134,60
96.42886204,-14.20251143,1033.8429,60
96.40687523,-14.20327401,1032.5507,60
96.38488858,-14.2040358,1031.2573,60
96.36290925,-14.20457728,1029.9626,60
96.34102341,-14.20507533,1028.6668,60
96.31923105,-14.20552997,1027.3696,60
96.29744615,-14.20576438,1026.0713,60
96.27566148,-14.2059981,1024.7716,60
96.25392735,-14.20610007,1023.4708,60
96.2323371,-14.20602765,1022.1687,60
96.21070415,-14.2058662,1020.8653,60
96.18916482,-14.20566147,1019.5607,60
96.16767614,-14.20532509,1018.2548,60
96.14614484,-14.20489972,1016.9477,60
96.12475756,-14.20430014,1015.6392,60
96.10342104,-14.20356899,1014.3295,60
96.08208492,-14.20283731,1013.0184,60
96.06079959,-14.2019741,1011.7062,60
96.0396584,-14.2009368,1010.3925,60
96.01847475,-14.19981065,1009.0777,60
95.99747822,-14.19859883,1007.7615,60
95.97639637,-14.19720984,1006.444,60
95.95540834,-14.19577782,1005.1253,60
95.93447128,-14.19421445,1003.8052,60
95.91367853,-14.19247717,1002.4838,60
95.89284346,-14.19065117,1001.1611,60
95.87219563,-14.18873967,999.837,60
95.85150552,-14.18673948,998.5117,60
95.83082364,-14.18451974,997.185,60
95.81032907,-14.18221457,995.8569,60
95.78988563,-14.17977824,994.5276,60
95.76944283,-14.17734164,993.1969,60
95.74910172,-14.17464305,991.8648,60
95.72885464,-14.17190168,990.5313,60
95.70861597,-14.16894094,989.1966,60
95.68847136,-14.16593747,987.8605,60
95.66847137,-14.16276046,986.523,60
95.64842932,-14.15949498,985.1841,60
95.62853193,-14.15605602,983.8439,60
95.60863529,-14.15261692,982.5023,60
95.58884059,-14.14891611,981.1593,60
95.56919062,-14.14504191,979.8149,60
95.54954144,-14.14116764,978.4692,60
95.52994368,-14.13716252,977.122,60
95.51049069,-14.13298408,975.7735,60
95.49108915,-14.12867486,974.4236,60
95.47183242,-14.12419238,973.0722,60
95.45253382,-14.11962165,971.7195,60
95.43338008,-14.11487772,970.3654,60
95.41427786,-14.1100031,969.0099,60
95.39522717,-14.10499781,967.6529,60
95.37636407,-14.09990764,966.2945,60
95.35750984,-14.09459861,964.9347,60
95.33874987,-14.08924722,963.5735,60
95.32009216,-14.08363455,962.2109,60
95.30152872,-14.07797956,960.8468,60
95.28297424,-14.07210582,959.4813,60
95.26460739,-14.06614732,958.1144,60
95.24629217,-14.06005834,956.746,60
95.2280286,-14.05383889,955.3762,60
95.20986739,-14.04735834,954.0049,60
95.19180049,-14.04083557,952.6322,60
95.1738786,-14.03413995,951.258,60
95.1560084,-14.02731395,949.8824,60
95.13824061,-14.02022696,948.5053,60
95.12056713,-14.01309782,947.1269,60
95.10294537,-14.00583836,945.7468,60
95.08546865,-13.99840615,944.3654,60
95.06804364,-13.99084367,942.9824,60
95.0507211,-13.98302031,941.598,60
95.03349287,-13.97515489,940.2121,60
95.0164097,-13.9671168,938.8248,60
94.99947156,-13.95890607,937.4359,60
94.98254259,-13.950477,936.0456,60
94.96570793,-13.94200591,934.6538,60
94.94897576,-13.93327409,933.2605,60
94.93243118,-13.92445785,931.8658,60
94.91589579,-13.91542335,930.4695,60
94.89954798,-13.90630446,929.0718,60
94.88320935,-13.89696733,927.6726,60
94.86701575,-13.88745771,926.2718,60
94.85096716,-13.87777561,924.8696,60
94.8349703,-13.86796346,923.4659,60
94.81911842,-13.85797886,922.0606,60
94.80341153,-13.84782182,920.6539,60
94.78775634,-13.83753477,919.2457,60
94.77220359,-13.82698719,917.836,60
94.75674505,-13.81639775,916.4247,60
94.74148217,-13.80550538,915.0119,60
94.72631348,-13.79457117,913.5977,60
94.71115393,-13.78341891,912.1819,60
94.69623251,-13.77205186,910.7646,60
94.68132022,-13.76046679,909.3457,60
94.66659527,-13.74879748,907.9254,60
94.65201515,-13.73695584,906.5036,60
94.63744412,-13.72489622,905.0801,60
94.62301788,-13.71266428,903.6553,60
94.6087364,-13.70026003,902.2288,60
94.59459965,-13.68768348,900.801,60
94.58060762,-13.67493462,899.3715,60
94.56662459,-13.66196784,897.9405,60
94.55292188,-13.6488744,896.508,60
94.53922815,-13.63556304,895.074,60
94.52567901,-13.6220794,893.6385,60
94.51223196,-13.60833542,892.2014,60
94.49897192,-13.59450721,890.7628,60
94.48572076,-13.58046112,889.3227,60
94.47270721,-13.5662003,887.8811,60
94.4597025,-13.55172161,886.4379,60
94.44697777,-13.53711623,884.9933,60
94.43426181,-13.52229297,883.5471,60
94.42169017,-13.50729744,882.0994,60
94.40935592,-13.49208715,880.6501,60
94.39703034,-13.476659,879.1993,60
94.38484895,-13.46105855,877.747,60
94.37281172,-13.44528579,876.2932,60
94.36087613,-13.42925271,874.8378,60
94.34917767,-13.41300483,873.3809,60
94.33753015,-13.39662711,871.9226,60
94.3260266,-13.38007705,870.4627,60
94.3146245,-13.36326663,869.0012,60
94.3034593,-13.34624137,867.5382,60
94.29234488,-13.32908623,866.0737,60
94.28133175,-13.31167071,864.6078,60
94.27055534,-13.29404031,863.1403,60
94.2597871,-13.276192,861.6713,60
94.24925544,-13.25812878,860.2007,60
94.23886731,-13.23989311,858.7287,60
94.22858017,-13.22139701,857.2552,60
94.21843643,-13.20272844,855.7801,60
94.20843604,-13.18388738,854.3035,60
94.1986294,-13.16474331,852.8255,60
94.18883055,-13.14538126,851.346,60
94.17931024,-13.12589212,849.8649,60
94.16984806,-13.10605446,848.3823,60
94.16057135,-13.08613218,846.8983,60
94.15139509,-13.06594932,845.4128,60
94.14241211,-13.0454633,843.9258,60
94.13357189,-13.02480462,842.4372,60
94.12487437,-13.00397325,840.9472,60
94.11627699,-12.9828812,839.4557,60
94.10777968,-12.96152846,837.9628,60
94.09951768,-12.93996037,836.4683,60
94.09139805,-12.91821948,834.9724,60
94.08337823,-12.8962178,833.4751,60
94.07555094,-12.8739127,831.9762,60
94.06786576,-12.85143471,830.4759,60
94.06032262,-12.8287838,828.9741,60
94.05283643,-12.80578403,827.4708,60
94.04562737,-12.78265659,825.9662,60
94.03856779,-12.75913758,824.46,60
94.03155713,-12.73548815,822.9525,60
94.02478078,-12.71162296,821.4434,60
94.01810338,-12.68749669,819.933,60
94.01161754,-12.66306663,818.4211,60
94.00527297,-12.63846333,816.9078,60
93.99911971,-12.61355615,815.3931,60
93.99306498,-12.58838772,813.8769,60
93.9871512,-12.56304593,812.3594,60
93.98142838,-12.5374001,810.8404,60
93.97580374,-12.51149289,809.32,60
93.97041236,-12.48536947,807.7982,60
93.96511893,-12.45898456,806.275,60
93.96001594,-12.4322954,804.7504,60
93.95505323,-12.4054326,803.2245,60
93.95018813,-12.37830816,801.6971,60
93.94551307,-12.35087931,800.1684,60
93.94107047,-12.32323388,798.6383,60
93.93668251,-12.29523874,797.1068,60
93.93252674,-12.2670269,795.574,60
93.92846793,-12.23855317,794.0399,60
93.92464103,-12.2098626,792.5043,60
93.92086823,-12.1808221,790.9675,60
93.91732705,-12.15156463,789.4292,60
93.9138823,-12.12204504,787.8897,60
93.91071867,-12.09217757,786.3489,60
93.90755876,-12.06209069,784.8067,60
93.90472227,-12.0317437,783.2632,60
93.90184661,-12.00108927,781.7184,60
93.89929404,-11.97017455,780.1724,60
93.89683702,-11.93899732,778.625,60
93.89456773,-11.90751459,777.0764,60
93.8923937,-11.87576921,775.5264,60
93.89049936,-11.84367527,773.9753,60
93.88860767,-11.81136145,772.4228,60
93.8869953,-11.77869888,770.8691,60
93.88547754,-11.74577336,769.3142,60
93.88414647,-11.71254186,767.758,60
93.88304463,-11.67909219,766.2006,60
93.88199419,-11.64529143,764.6419,60
93.88112991,-11.61118442,763.082,60
93.88045157,-11.57677107,761.521,60
93.88000176,-11.54213919,759.9587,60
93.87960264,-11.50715589,758.3952,60
93.87938892,-11.47186597,756.8306,60
93.87936039,-11.43626933,755.2648,60
93.87951686,-11.40036586,753.6978,60
93.87976607,-11.36419855,752.1297,60
93.88015709,-11.32763632,750.5604,60
93.88086734,-11.29081178,748.99,60
93.88162694,-11.2536352,747.4183,60
93.88252139,-11.21628233,745.8456,60
93.88364877,-11.17849098,744.2718,60
93.88486777,-11.14043525,742.6969,60
93.88631921,-11.10194079,741.1209,60
93.88790474,-11.06326965,739.5438,60
93.88963033,-11.02420274,737.9656,60
93.89153864,-10.98482785,736.3864,60
93.89362945,-10.94514486,734.8062,60
93.89585963,-10.90506575,733.2248,60
93.89831478,-10.86476621,731.6424,60
93.90077409,-10.82402567,730.059,60
93.90354975,-10.78302123,728.4746,60
93.90637206,-10.74166346,726.8892,60
93.90946728,-10.69995362,725.3028,60
93.91265169,-10.65797815,723.7154,60
93.91606551,-10.61556241,722.127,60
93.91956809,-10.57288083,720.5377,60
93.92329953,-10.52975869,718.9474,60
93.92711929,-10.48637049,717.3562,60
93.93116737,-10.44254144,715.764,60
93.93530333,-10.39844611,714.1709,60
93.93971012,-10.35399757,712.5769,60
93.94416128,-10.30919458,710.982,60
93.94883965,-10.26395018,709.3863,60
93.95369651,-10.21839555,707.7896,60
93.95864012,-10.17257406,706.192,60
93.96381012,-10.12631069,704.5936,60
93.96911472,-10.07964878,702.9944,60
93.9745968,-10.03267612,701.3944,60
93.98021296,-9.985304638,699.7936,60
93.98596291,-9.937534199,698.1919,60
93.99198095,-9.889409028,696.5894,60
93.99804087,-9.840928174,694.9863,60
94.00432509,-9.792004341,693.3822,60
94.01078522,-9.742768895,691.7775,60
94.01737775,-9.693133757,690.172,60
94.02410241,-9.643098782,688.5658,60
94.0309589,-9.592663825,686.9589,60
94.03808147,-9.541873008,685.3512,60
94.04533529,-9.490681888,683.743,60
94.05272008,-9.43909032,682.1339,60
94.06023555,-9.387098155,680.5243,60
94.06788142,-9.334705247,678.914,60
94.07579189,-9.281955638,677.303,60
94.08378877,-9.228717,675.6914,60
94.09195855,-9.175165097,674.0793,60
94.10021414,-9.121123861,672.4665,60
94.1087331,-9.066725232,670.8532,60
94.11733722,-9.011836931,669.2392,60
94.12620407,-8.956590869,667.6247,60
94.13506448,-8.900898675,666.0098,60
94.14418704,-8.844848385,664.3942,60
94.15339349,-8.788307772,662.7782,60
94.16286145,-8.73140869,661.1616,60
94.17241265,-8.674018939,659.5446,60
94.18209033,-8.616226336,657.9271,60
94.19198499,-8.557986741,656.3091,60
94.20196191,-8.499255965,654.6908,60
94.21219874,-8.440165799,653.072,60
94.22242642,-8.380628143,651.4528,60
94.23296049,-8.320598704,649.8332,60
94.24348478,-8.260121455,648.2132,60
94.25431472,-8.199151998,646.5929,60
94.26517792,-8.137822411,644.9723,60
94.27625544,-8.076044326,643.3513,60
94.28750319,-8.013729529,641.7299,60
94.29887392,-7.951009978,640.1083,60
94.31032359,-7.887797506,638.4864,60
94.32198619,-7.824135756,636.8643,60
94.33381756,-7.759936502,635.2419,60
94.34577063,-7.695331785,633.6192,60
94.35780128,-7.630233428,631.9964,60
94.37004348,-7.564685011,630.3733,60
94.38245302,-7.498598295,628.7501,60
94.39493908,-7.432017379,627.1267,60
94.40754526,-7.365030131,625.5031,60
94.42040807,-7.297459649,623.8795,60
94.43329997,-7.22952682,622.2556,60
94.44640379,-7.160922281,620.6317,60
94.45962639,-7.091910662,619.0077,60
94.47301376,-7.022359331,617.3836,60
94.48647528,-6.952312518,615.7595,60
94.50014488,-6.881813645,614.1354,60
94.51384392,-6.81073088,612.5113,60
94.52784053,-6.739151153,610.8872,60
94.54186583,-6.666987129,609.2631,60
94.55600767,-6.594414771,607.639,60
94.57026764,-6.521213224,606.015,60
94.5847336,-6.447558406,604.3911,60
94.59931691,-6.373273959,602.7673,60
94.6141055,-6.298535816,601.1436,60
94.62892064,-6.223212253,599.52,60
94.64389619,-6.147346525,597.8966,60
94.65894183,-6.070983103,596.2734,60
94.67419286,-5.993944332,594.6503,60
94.68955755,-5.916495571,593.0275,60
94.70503695,-5.838415736,591.4049,60
94.72063065,-5.759704607,589.7825,60
94.73642693,-5.680538176,588.1604,60
94.75220258,-5.60069672,586.5386,60
94.76826998,-5.520354764,584.9171,60
94.7843604,-5.439425506,583.2959,60
94.80056327,-5.357863928,581.675,60
94.81692265,-5.275757938,580.0545,60
94.83339375,-5.193019209,578.4345,60
94.85002067,-5.109735658,576.8148,60
94.86666892,-5.025863894,575.1955,60
94.88351747,-4.941313845,573.5767,60
94.90052084,-4.856218368,571.9584,60
94.91749994,-4.770445977,570.3405,60
94.93472279,-4.684082774,568.7232,60
94.95196527,-4.597130436,567.1064,60
94.96931666,-4.509543762,565.4901,60
94.98686612,-4.421277472,563.8745,60
95.00447893,-4.332509673,562.2594,60
95.02224443,-4.242973667,560.6449,60
95.04002798,-4.152847639,559.0311,60
95.05800819,-4.06204114,557.4179,60
95.07600583,-3.970644277,555.8054,60
95.09415468,-3.878478346,554.1936,60
95.11245453,-3.78576468,552.5826,60
95.1308155,-3.692326729,550.9723,60
95.14928208,-3.598252494,549.3628,60
95.1678091,-3.5034536,547.754,60
95.18644112,-3.408018062,546.1461,60
95.20526715,-3.311900393,544.539,60
95.22406339,-3.215102822,542.9327,60
95.24300809,-3.117534522,541.3274,60
95.26205661,-3.019328849,539.7229,60
95.28116371,-2.92039742,538.1193,60
95.30037412,-2.820828289,536.5168,60
95.31973174,-2.720487642,534.9152,60
95.33914707,-2.619420706,533.3147,60
95.35861985,-2.51762732,531.7151,60
95.3781498,-2.415107325,530.1166,60
95.39787091,-2.311903306,528.5192,60
95.41760355,-2.207884093,526.9229,60
95.43739258,-2.10313778,525.3277,60
95.45728298,-1.997752479,523.7337,60
95.4772732,-1.891505959,522.1408,60
95.49736292,-1.784398017,520.5491,60
95.51746431,-1.676696221,518.9587,60
95.53766474,-1.568132696,517.3695,60
95.55792023,-1.458841177,515.7816,60
95.57831961,-1.348775875,514.195,60
95.59872834,-1.23789402,512.6097,60
95.61923518,-1.126149782,511.0258,60
95.63979634,-1.013677004,509.4432,60
95.66041169,-0.900475582,507.8621,60
95.68107917,-0.786323055,506.2824,60
95.70188944,-0.671395862,504.7042,60
95.722708,-0.555651346,503.1274,60
95.7435347,-0.439089409,501.5522,60
95.7644583,-0.321664132,499.9785,60
95.78543535,-0.203509541,498.4064,60
95.80646351,-0.084403055,496.8358,60
95.82758822,0.035567134,495.2669,60
95.8486749,0.156443589,493.6997,60
95.86990357,0.278095622,492.1342,60
95.89109406,0.400654087,490.5703,60
95.9123808,0.524076648,489.0082,60
95.93376376,0.6483634,487.4479,60
95.95506263,0.773645168,485.8894,60
95.9765034,0.899702929,484.3327,60
95.99786001,1.026755828,482.7779,60
96.01931278,1.154673203,481.225,60
96.04086179,1.283455116,479.6739,60
96.0624154,1.41327837,478.1249,60
96.08393066,1.544008598,476.5778,60
96.10554234,1.675603506,475.0328,60
96.12715871,1.808239899,473.4897,60
96.14873697,1.941783331,471.9488,60
96.17036603,2.076279913,470.41,60
96.19204602,2.211729665,468.8733,60
96.21373108,2.348221005,467.3388,60
96.23546738,2.485665545,465.8064,60
96.25716631,2.624017112,464.2764,60
96.27882473,2.763498665,462.7486,60
96.30058109,2.903844962,461.2231,60
96.32229733,3.045321222,459.6999,60
96.34401976,3.187839007,458.1791,60
96.36570603,3.331263624,456.6607,60
96.3874879,3.475775901,455.1447,60
96.40918805,3.621283309,453.6312,60
96.43084937,3.767920457,452.1202,60
96.45251845,3.915598841,450.6118,60
96.47419568,4.064318379,449.1059,60
96.49588148,4.214078976,447.6027,60
96.51752996,4.364968986,446.1022,60
96.53914153,4.516988304,444.6042,60
96.56076303,4.670048356,443.1091,60
96.58225965,4.824191137,441.6166,60
96.60380975,4.979509173,440.127,60
96.62528244,5.135821166,438.6402,60
96.64676331,5.293396595,437.1563,60
96.66821045,5.452100478,435.6753,60
96.68953548,5.611886258,434.1973,60
96.71091709,5.772846484,432.7222,60
96.73213134,5.934976686,431.2501,60
