ra,dec,d,phase
117.9240188,-3.379783122,1050.5326,240
117.9385652,-3.363386626,1049.2559,240
117.9529769,-3.346952757,1047.9779,240
117.967342,-3.330433645,1046.6989,240
117.9816193,-3.313963113,1045.4186,240
117.9957621,-3.297455248,1044.1372,240
118.0097702,-3.280910067,1042.8546,240
118.0237317,-3.264279703,1041.5708,240
118.0376056,-3.24769795,1040.2859,240
118.051345,-3.231078919,1038.9997,240
118.0650378,-3.214374746,1037.7123,240
118.078596,-3.197633328,1036.4237,240
118.0920668,-3.18094055,1035.134,240
118.105403,-3.164210544,1033.8429,240
118.1186048,-3.147443324,1032.5507,240
118.131807,-3.130676889,1031.2573,240
118.144828,-3.11378741,1029.9626,240
118.1577614,-3.096946607,1028.6668,240
118.1706073,-3.080154475,1027.3696,240
118.1832721,-3.063239342,1026.0713,240
118.1959373,-3.046325036,1024.7716,240
118.2084682,-3.029373593,1023.4708,240
118.2207768,-3.012432882,1022.1687,240
118.2330392,-2.995407198,1020.8653,240
118.2452141,-2.978430222,1019.5607,240
118.2572548,-2.961416145,1018.2548,240
118.2692493,-2.944317129,1016.9477,240
118.2810216,-2.927228884,1015.6392,240
118.2926598,-2.91010357,1014.3295,240
118.3042985,-2.89297914,1013.0184,240
118.3158031,-2.875817654,1011.7062,240
118.3270857,-2.858666961,1010.3925,240
118.3383222,-2.841431392,1009.0777,240
118.3493834,-2.824292393,1007.7615,240
118.3603517,-2.806982771,1006.444,240
118.3712328,-2.789721895,1005.1253,240
118.3819799,-2.772424007,1003.8052,240
118.392505,-2.755136936,1002.4838,240
118.4029841,-2.737765045,1001.1611,240
118.4132881,-2.720489719,999.837,240
118.4235461,-2.703129582,998.5117,240
118.4336234,-2.685646729,997.185,240
118.4435257,-2.668260439,995.8569,240
118.4532941,-2.65083717,994.5276,240
118.4630633,-2.633414844,993.1969,240
118.472564,-2.61591763,991.8648,240
118.4819776,-2.598469163,990.5313,240
118.4912107,-2.580898021,989.1966,240
118.5003568,-2.563375626,987.8605,240
118.5092812,-2.545864057,986.523,240
118.5181597,-2.528267741,985.1841,240
118.5268167,-2.510682252,983.8439,240
118.5354745,-2.493097717,982.5023,240
118.5438641,-2.475438315,981.1593,240
118.5520321,-2.457789728,979.8149,240
118.5602011,-2.440142095,978.4692,240
118.5682364,-2.422457504,977.122,240
118.5760502,-2.404783716,975.7735,240
118.5837304,-2.387072965,974.4236,240
118.5911892,-2.369373002,973.0722,240
118.5986023,-2.351588322,971.7195,240
118.605794,-2.333814423,970.3654,240
118.6128522,-2.316003552,969.0099,240
118.619777,-2.298155708,967.6529,240
118.6265269,-2.280404271,966.2945,240
118.6330968,-2.262530198,964.9347,240
118.6395799,-2.244704782,963.5735,240
118.645795,-2.226804449,962.2109,240
118.6519234,-2.208952754,960.8468,240
118.6578718,-2.190978414,959.4813,240
118.6636455,-2.173100406,958.1144,240
118.6692858,-2.155185373,956.746,240
118.6747929,-2.137233309,955.3762,240
118.6800322,-2.119206276,954.0049,240
118.6851848,-2.101227823,952.6322,240
118.6901161,-2.08326,951.258,240
118.6949142,-2.065255107,949.8824,240
118.6994447,-2.047175194,948.5053,240
118.7038884,-2.029143808,947.1269,240
118.708199,-2.011075322,945.7468,240
118.7122885,-1.99301739,944.3654,240
118.7162448,-1.974922332,942.9824,240
118.7199336,-1.956752181,941.598,240
118.7235358,-1.938630489,940.2121,240
118.7269169,-1.920519278,938.8248,240
118.7300769,-1.902418522,937.4359,240
118.7330575,-1.884194959,936.0456,240
118.7359515,-1.866019789,934.6538,240
118.7385781,-1.847769416,933.2605,240
118.7410301,-1.829615017,931.8658,240
118.7433027,-1.811337751,930.4695,240
118.7454008,-1.793156412,929.0718,240
118.7473195,-1.774852172,927.6726,240
118.7490174,-1.756558213,926.2718,240
118.7504944,-1.738274505,924.8696,240
118.7518384,-1.719953434,923.4659,240
118.7529616,-1.701642563,922.0606,240
118.753864,-1.683341862,920.6539,240
118.7546335,-1.66500373,919.2457,240
118.7551358,-1.646590118,917.836,240
118.7555517,-1.628224629,916.4247,240
118.7556125,-1.609831154,915.0119,240
118.7555867,-1.591485744,913.5977,240
118.755382,-1.573017192,912.1819,240
118.7548684,-1.554606138,910.7646,240
118.7541759,-1.536071881,909.3457,240
118.7533089,-1.517633113,907.9254,240
118.7522211,-1.499204202,906.5036,240
118.7509545,-1.480652004,905.0801,240
118.7494671,-1.462109597,903.6553,240
118.7477591,-1.443576942,902.2288,240
118.7458304,-1.425053998,900.801,240
118.7436811,-1.406540725,899.3715,240
118.7413529,-1.387904006,897.9405,240
118.7387622,-1.369409957,896.508,240
118.7359928,-1.350792389,895.074,240
118.7330028,-1.332184336,893.6385,240
118.729746,-1.313500147,892.2014,240
118.7263147,-1.294910989,890.7628,240
118.7227048,-1.27619817,889.3227,240
118.7187862,-1.257542126,887.8811,240
118.7146891,-1.238762336,886.4379,240
118.7103294,-1.220124827,884.9933,240
118.7057911,-1.201363489,883.5471,240
118.7010323,-1.182611307,882.0994,240
118.6959649,-1.163915627,880.6501,240
118.690719,-1.145095984,879.1993,240
118.6852526,-1.126285347,877.747,240
118.6795657,-1.107483665,876.2932,240
118.6736122,-1.088605259,874.8378,240
118.6673501,-1.069783058,873.3809,240
118.6609557,-1.050922289,871.9226,240
